SRS QCM200 Data File
Data Taken on 03.05.2023 at 12:28:38
Tag Definitions
Zero Rel F        = 1
Zero Rel R        = 2
Zero Rel F and R  = 3
User Tag          = 4
Begining of File  = 5

Notes:


Frequency	Resistance	Delta F	Delta R	Delta Mass	Time (s)	Tag
+05.004139200E+6	+03.208300E+2	-06.643000E+2	+02.589020E+2	+01.173675E+1	+01.823104E+3	0
+05.004139300E+6	+03.208400E+2	-06.642000E+2	+02.589120E+2	+01.173498E+1	+01.824175E+3	0
+05.004139300E+6	+03.208500E+2	-06.642000E+2	+02.589220E+2	+01.173498E+1	+01.825248E+3	0
+05.004139300E+6	+03.208400E+2	-06.642000E+2	+02.589120E+2	+01.173498E+1	+01.826333E+3	0
+05.004139300E+6	+03.208300E+2	-06.642000E+2	+02.589020E+2	+01.173498E+1	+01.827411E+3	0
+05.004139300E+6	+03.208300E+2	-06.642000E+2	+02.589020E+2	+01.173498E+1	+01.828487E+3	0
+05.004139400E+6	+03.208300E+2	-06.641000E+2	+02.589020E+2	+01.173322E+1	+01.829559E+3	0
+05.004139400E+6	+03.208300E+2	-06.641000E+2	+02.589020E+2	+01.173322E+1	+01.830624E+3	0
+05.004139400E+6	+03.208200E+2	-06.641000E+2	+02.588920E+2	+01.173322E+1	+01.831705E+3	0
+05.004139500E+6	+03.208300E+2	-06.640000E+2	+02.589020E+2	+01.173145E+1	+01.832781E+3	0
+05.004139600E+6	+03.208300E+2	-06.639000E+2	+02.589020E+2	+01.172968E+1	+01.833856E+3	0
+05.004139500E+6	+03.208300E+2	-06.640000E+2	+02.589020E+2	+01.173145E+1	+01.834927E+3	0
+05.004139600E+6	+03.208300E+2	-06.639000E+2	+02.589020E+2	+01.172968E+1	+01.835999E+3	0
+05.004139600E+6	+03.208300E+2	-06.639000E+2	+02.589020E+2	+01.172968E+1	+01.837071E+3	0
+05.004139700E+6	+03.208300E+2	-06.638000E+2	+02.589020E+2	+01.172792E+1	+01.838141E+3	0
+05.004139600E+6	+03.208300E+2	-06.639000E+2	+02.589020E+2	+01.172968E+1	+01.839222E+3	0
+05.004139600E+6	+03.208300E+2	-06.639000E+2	+02.589020E+2	+01.172968E+1	+01.840301E+3	0
+05.004139800E+6	+03.208300E+2	-06.637000E+2	+02.589020E+2	+01.172615E+1	+01.841365E+3	0
+05.004139800E+6	+03.208300E+2	-06.637000E+2	+02.589020E+2	+01.172615E+1	+01.842442E+3	0
+05.004139800E+6	+03.208200E+2	-06.637000E+2	+02.588920E+2	+01.172615E+1	+01.843518E+3	0
+05.004139800E+6	+03.208200E+2	-06.637000E+2	+02.588920E+2	+01.172615E+1	+01.844593E+3	0
+05.004139900E+6	+03.208200E+2	-06.636000E+2	+02.588920E+2	+01.172438E+1	+01.845668E+3	0
+05.004139900E+6	+03.208200E+2	-06.636000E+2	+02.588920E+2	+01.172438E+1	+01.846745E+3	0
+05.004140000E+6	+03.208100E+2	-06.635000E+2	+02.588820E+2	+01.172261E+1	+01.847819E+3	0
+05.004140100E+6	+03.208100E+2	-06.634000E+2	+02.588820E+2	+01.172085E+1	+01.848898E+3	0
+05.004140100E+6	+03.208100E+2	-06.634000E+2	+02.588820E+2	+01.172085E+1	+01.849972E+3	0
+05.004140100E+6	+03.208000E+2	-06.634000E+2	+02.588720E+2	+01.172085E+1	+01.851036E+3	0
+05.004140300E+6	+03.208000E+2	-06.632000E+2	+02.588720E+2	+01.171731E+1	+01.852111E+3	0
+05.004140300E+6	+03.207900E+2	-06.632000E+2	+02.588620E+2	+01.171731E+1	+01.853187E+3	0
+05.004140400E+6	+03.207900E+2	-06.631000E+2	+02.588620E+2	+01.171555E+1	+01.854265E+3	0
+05.004140400E+6	+03.207900E+2	-06.631000E+2	+02.588620E+2	+01.171555E+1	+01.855337E+3	0
+05.004140600E+6	+03.207800E+2	-06.629000E+2	+02.588520E+2	+01.171201E+1	+01.856417E+3	0
+05.004140700E+6	+03.207800E+2	-06.628000E+2	+02.588520E+2	+01.171025E+1	+01.857489E+3	0
+05.004140800E+6	+03.207700E+2	-06.627000E+2	+02.588420E+2	+01.170848E+1	+01.858565E+3	0
+05.004140900E+6	+03.207700E+2	-06.626000E+2	+02.588420E+2	+01.170671E+1	+01.859640E+3	0
+05.004140900E+6	+03.207700E+2	-06.626000E+2	+02.588420E+2	+01.170671E+1	+01.860710E+3	0
+05.004141000E+6	+03.207600E+2	-06.625000E+2	+02.588320E+2	+01.170495E+1	+01.861787E+3	0
+05.004141100E+6	+03.207500E+2	-06.624000E+2	+02.588220E+2	+01.170318E+1	+01.862860E+3	0
+05.004141300E+6	+03.207500E+2	-06.622000E+2	+02.588220E+2	+01.169965E+1	+01.863935E+3	0
+05.004141300E+6	+03.207400E+2	-06.622000E+2	+02.588120E+2	+01.169965E+1	+01.865003E+3	0
+05.004141600E+6	+03.207300E+2	-06.619000E+2	+02.588020E+2	+01.169435E+1	+01.866078E+3	0
+05.004141600E+6	+03.207300E+2	-06.619000E+2	+02.588020E+2	+01.169435E+1	+01.867154E+3	0
+05.004141800E+6	+03.207300E+2	-06.617000E+2	+02.588020E+2	+01.169081E+1	+01.868231E+3	0
+05.004141700E+6	+03.207200E+2	-06.618000E+2	+02.587920E+2	+01.169258E+1	+01.869304E+3	0
+05.004141900E+6	+03.207300E+2	-06.616000E+2	+02.588020E+2	+01.168905E+1	+01.870377E+3	0
+05.004142000E+6	+03.207200E+2	-06.615000E+2	+02.587920E+2	+01.168728E+1	+01.871452E+3	0
+05.004142000E+6	+03.207200E+2	-06.615000E+2	+02.587920E+2	+01.168728E+1	+01.872525E+3	0
+05.004142100E+6	+03.207300E+2	-06.614000E+2	+02.588020E+2	+01.168551E+1	+01.873604E+3	0
+05.004142100E+6	+03.207200E+2	-06.614000E+2	+02.587920E+2	+01.168551E+1	+01.874677E+3	0
+05.004142100E+6	+03.207200E+2	-06.614000E+2	+02.587920E+2	+01.168551E+1	+01.875749E+3	0
+05.004142100E+6	+03.207200E+2	-06.614000E+2	+02.587920E+2	+01.168551E+1	+01.876811E+3	0
+05.004142200E+6	+03.207300E+2	-06.613000E+2	+02.588020E+2	+01.168375E+1	+01.877885E+3	0
+05.004142100E+6	+03.207300E+2	-06.614000E+2	+02.588020E+2	+01.168551E+1	+01.878960E+3	0
+05.004142200E+6	+03.207200E+2	-06.613000E+2	+02.587920E+2	+01.168375E+1	+01.880042E+3	0
+05.004142100E+6	+03.207200E+2	-06.614000E+2	+02.587920E+2	+01.168551E+1	+01.881105E+3	0
+05.004142100E+6	+03.207200E+2	-06.614000E+2	+02.587920E+2	+01.168551E+1	+01.882182E+3	0
+05.004142100E+6	+03.207100E+2	-06.614000E+2	+02.587820E+2	+01.168551E+1	+01.883264E+3	0
+05.004142100E+6	+03.207000E+2	-06.614000E+2	+02.587720E+2	+01.168551E+1	+01.884337E+3	0
+05.004142100E+6	+03.207100E+2	-06.614000E+2	+02.587820E+2	+01.168551E+1	+01.885404E+3	0
+05.004142100E+6	+03.207000E+2	-06.614000E+2	+02.587720E+2	+01.168551E+1	+01.886488E+3	0
+05.004142100E+6	+03.207000E+2	-06.614000E+2	+02.587720E+2	+01.168551E+1	+01.887566E+3	0
+05.004142100E+6	+03.207000E+2	-06.614000E+2	+02.587720E+2	+01.168551E+1	+01.888635E+3	0
+05.004142100E+6	+03.207000E+2	-06.614000E+2	+02.587720E+2	+01.168551E+1	+01.889722E+3	0
+05.004142000E+6	+03.206900E+2	-06.615000E+2	+02.587620E+2	+01.168728E+1	+01.890797E+3	0
+05.004142000E+6	+03.206900E+2	-06.615000E+2	+02.587620E+2	+01.168728E+1	+01.891868E+3	0
+05.004141900E+6	+03.206900E+2	-06.616000E+2	+02.587620E+2	+01.168905E+1	+01.892935E+3	0
+05.004142000E+6	+03.207000E+2	-06.615000E+2	+02.587720E+2	+01.168728E+1	+01.894018E+3	0
+05.004141900E+6	+03.207100E+2	-06.616000E+2	+02.587820E+2	+01.168905E+1	+01.895092E+3	0
+05.004142000E+6	+03.207100E+2	-06.615000E+2	+02.587820E+2	+01.168728E+1	+01.896169E+3	0
+05.004141900E+6	+03.207200E+2	-06.616000E+2	+02.587920E+2	+01.168905E+1	+01.897242E+3	0
+05.004142000E+6	+03.207100E+2	-06.615000E+2	+02.587820E+2	+01.168728E+1	+01.898304E+3	0
+05.004142000E+6	+03.207000E+2	-06.615000E+2	+02.587720E+2	+01.168728E+1	+01.899391E+3	0
+05.004141900E+6	+03.207100E+2	-06.616000E+2	+02.587820E+2	+01.168905E+1	+01.900465E+3	0
+05.004142000E+6	+03.207100E+2	-06.615000E+2	+02.587820E+2	+01.168728E+1	+01.901528E+3	0
+05.004141900E+6	+03.207000E+2	-06.616000E+2	+02.587720E+2	+01.168905E+1	+01.902608E+3	0
+05.004141900E+6	+03.207100E+2	-06.616000E+2	+02.587820E+2	+01.168905E+1	+01.903681E+3	0
+05.004141900E+6	+03.207000E+2	-06.616000E+2	+02.587720E+2	+01.168905E+1	+01.904760E+3	0
+05.004141900E+6	+03.207000E+2	-06.616000E+2	+02.587720E+2	+01.168905E+1	+01.905834E+3	0
+05.004141900E+6	+03.207000E+2	-06.616000E+2	+02.587720E+2	+01.168905E+1	+01.906901E+3	0
+05.004141900E+6	+03.207000E+2	-06.616000E+2	+02.587720E+2	+01.168905E+1	+01.907980E+3	0
+05.004141900E+6	+03.206900E+2	-06.616000E+2	+02.587620E+2	+01.168905E+1	+01.909053E+3	0
+05.004142000E+6	+03.206900E+2	-06.615000E+2	+02.587620E+2	+01.168728E+1	+01.910131E+3	0
+05.004142000E+6	+03.207000E+2	-06.615000E+2	+02.587720E+2	+01.168728E+1	+01.911208E+3	0
+05.004141900E+6	+03.207000E+2	-06.616000E+2	+02.587720E+2	+01.168905E+1	+01.912283E+3	0
+05.004142000E+6	+03.207000E+2	-06.615000E+2	+02.587720E+2	+01.168728E+1	+01.913346E+3	0
+05.004142100E+6	+03.207000E+2	-06.614000E+2	+02.587720E+2	+01.168551E+1	+01.914428E+3	0
+05.004142100E+6	+03.206900E+2	-06.614000E+2	+02.587620E+2	+01.168551E+1	+01.915503E+3	0
+05.004142100E+6	+03.207100E+2	-06.614000E+2	+02.587820E+2	+01.168551E+1	+01.916579E+3	0
+05.004142200E+6	+03.207100E+2	-06.613000E+2	+02.587820E+2	+01.168375E+1	+01.917655E+3	0
+05.004142200E+6	+03.207100E+2	-06.613000E+2	+02.587820E+2	+01.168375E+1	+01.918730E+3	0
+05.004142300E+6	+03.207000E+2	-06.612000E+2	+02.587720E+2	+01.168198E+1	+01.919805E+3	0
+05.004142400E+6	+03.207000E+2	-06.611000E+2	+02.587720E+2	+01.168021E+1	+01.920881E+3	0
+05.004142400E+6	+03.207100E+2	-06.611000E+2	+02.587820E+2	+01.168021E+1	+01.921947E+3	0
+05.004142500E+6	+03.207100E+2	-06.610000E+2	+02.587820E+2	+01.167845E+1	+01.923029E+3	0
+05.004142500E+6	+03.207000E+2	-06.610000E+2	+02.587720E+2	+01.167845E+1	+01.924095E+3	0
+05.004142600E+6	+03.207000E+2	-06.609000E+2	+02.587720E+2	+01.167668E+1	+01.925173E+3	0
+05.004142600E+6	+03.207300E+2	-06.609000E+2	+02.588020E+2	+01.167668E+1	+01.926248E+3	0
+05.004142700E+6	+03.207100E+2	-06.608000E+2	+02.587820E+2	+01.167491E+1	+01.927311E+3	0
+05.004142800E+6	+03.207100E+2	-06.607000E+2	+02.587820E+2	+01.167314E+1	+01.928391E+3	0
+05.004142900E+6	+03.207000E+2	-06.606000E+2	+02.587720E+2	+01.167138E+1	+01.929466E+3	0
+05.004142900E+6	+03.206900E+2	-06.606000E+2	+02.587620E+2	+01.167138E+1	+01.930551E+3	0
+05.004143000E+6	+03.207000E+2	-06.605000E+2	+02.587720E+2	+01.166961E+1	+01.931623E+3	0
+05.004143000E+6	+03.207000E+2	-06.605000E+2	+02.587720E+2	+01.166961E+1	+01.932690E+3	0
+05.004143100E+6	+03.207000E+2	-06.604000E+2	+02.587720E+2	+01.166784E+1	+01.933764E+3	0
+05.004143100E+6	+03.206900E+2	-06.604000E+2	+02.587620E+2	+01.166784E+1	+01.934838E+3	0
+05.004143100E+6	+03.206900E+2	-06.604000E+2	+02.587620E+2	+01.166784E+1	+01.935918E+3	0
+05.004143100E+6	+03.206900E+2	-06.604000E+2	+02.587620E+2	+01.166784E+1	+01.936981E+3	0
+05.004143100E+6	+03.206900E+2	-06.604000E+2	+02.587620E+2	+01.166784E+1	+01.938054E+3	0
+05.004143100E+6	+03.206800E+2	-06.604000E+2	+02.587520E+2	+01.166784E+1	+01.939128E+3	0
+05.004143200E+6	+03.206900E+2	-06.603000E+2	+02.587620E+2	+01.166608E+1	+01.940208E+3	0
+05.004143100E+6	+03.206900E+2	-06.604000E+2	+02.587620E+2	+01.166784E+1	+01.941283E+3	0
+05.004143100E+6	+03.206900E+2	-06.604000E+2	+02.587620E+2	+01.166784E+1	+01.942355E+3	0
+05.004143100E+6	+03.206900E+2	-06.604000E+2	+02.587620E+2	+01.166784E+1	+01.943423E+3	0
+05.004143000E+6	+03.206900E+2	-06.605000E+2	+02.587620E+2	+01.166961E+1	+01.944500E+3	0
+05.004143000E+6	+03.206900E+2	-06.605000E+2	+02.587620E+2	+01.166961E+1	+01.945575E+3	0
+05.004142900E+6	+03.206900E+2	-06.606000E+2	+02.587620E+2	+01.167138E+1	+01.946649E+3	0
+05.004143000E+6	+03.206900E+2	-06.605000E+2	+02.587620E+2	+01.166961E+1	+01.947727E+3	0
+05.004143000E+6	+03.206900E+2	-06.605000E+2	+02.587620E+2	+01.166961E+1	+01.948796E+3	0
+05.004142900E+6	+03.206900E+2	-06.606000E+2	+02.587620E+2	+01.167138E+1	+01.949870E+3	0
+05.004142900E+6	+03.206900E+2	-06.606000E+2	+02.587620E+2	+01.167138E+1	+01.950959E+3	0
+05.004143000E+6	+03.207000E+2	-06.605000E+2	+02.587720E+2	+01.166961E+1	+01.952027E+3	0
+05.004143000E+6	+03.207100E+2	-06.605000E+2	+02.587820E+2	+01.166961E+1	+01.953114E+3	0
+05.004143000E+6	+03.207200E+2	-06.605000E+2	+02.587920E+2	+01.166961E+1	+01.954179E+3	0
+05.004143000E+6	+03.207200E+2	-06.605000E+2	+02.587920E+2	+01.166961E+1	+01.955253E+3	0
+05.004143000E+6	+03.207100E+2	-06.605000E+2	+02.587820E+2	+01.166961E+1	+01.956329E+3	0
+05.004143000E+6	+03.207100E+2	-06.605000E+2	+02.587820E+2	+01.166961E+1	+01.957402E+3	0
+05.004142900E+6	+03.207100E+2	-06.606000E+2	+02.587820E+2	+01.167138E+1	+01.958473E+3	0
+05.004142900E+6	+03.207000E+2	-06.606000E+2	+02.587720E+2	+01.167138E+1	+01.959547E+3	0
+05.004142800E+6	+03.207000E+2	-06.607000E+2	+02.587720E+2	+01.167314E+1	+01.960622E+3	0
+05.004142600E+6	+03.207200E+2	-06.609000E+2	+02.587920E+2	+01.167668E+1	+01.961698E+3	0
+05.004142700E+6	+03.207200E+2	-06.608000E+2	+02.587920E+2	+01.167491E+1	+01.962778E+3	0
+05.004142700E+6	+03.207200E+2	-06.608000E+2	+02.587920E+2	+01.167491E+1	+01.963858E+3	0
+05.004142800E+6	+03.207200E+2	-06.607000E+2	+02.587920E+2	+01.167314E+1	+01.964929E+3	0
+05.004142700E+6	+03.207100E+2	-06.608000E+2	+02.587820E+2	+01.167491E+1	+01.966012E+3	0
+05.004142700E+6	+03.207000E+2	-06.608000E+2	+02.587720E+2	+01.167491E+1	+01.967084E+3	0
+05.004142800E+6	+03.207100E+2	-06.607000E+2	+02.587820E+2	+01.167314E+1	+01.968156E+3	0
+05.004142800E+6	+03.207200E+2	-06.607000E+2	+02.587920E+2	+01.167314E+1	+01.969230E+3	0
+05.004142900E+6	+03.207100E+2	-06.606000E+2	+02.587820E+2	+01.167138E+1	+01.970303E+3	0
+05.004142900E+6	+03.207100E+2	-06.606000E+2	+02.587820E+2	+01.167138E+1	+01.971378E+3	0
+05.004142900E+6	+03.207100E+2	-06.606000E+2	+02.587820E+2	+01.167138E+1	+01.972442E+3	0
+05.004142900E+6	+03.207100E+2	-06.606000E+2	+02.587820E+2	+01.167138E+1	+01.973526E+3	0
+05.004143000E+6	+03.207000E+2	-06.605000E+2	+02.587720E+2	+01.166961E+1	+01.974598E+3	0
+05.004143000E+6	+03.207100E+2	-06.605000E+2	+02.587820E+2	+01.166961E+1	+01.975669E+3	0
+05.004143000E+6	+03.207000E+2	-06.605000E+2	+02.587720E+2	+01.166961E+1	+01.976744E+3	0
+05.004143100E+6	+03.207000E+2	-06.604000E+2	+02.587720E+2	+01.166784E+1	+01.977823E+3	0
+05.004143100E+6	+03.207000E+2	-06.604000E+2	+02.587720E+2	+01.166784E+1	+01.978892E+3	0
+05.004143300E+6	+03.207000E+2	-06.602000E+2	+02.587720E+2	+01.166431E+1	+01.979967E+3	0
+05.004143300E+6	+03.207000E+2	-06.602000E+2	+02.587720E+2	+01.166431E+1	+01.981042E+3	0
+05.004143300E+6	+03.207000E+2	-06.602000E+2	+02.587720E+2	+01.166431E+1	+01.982112E+3	0
+05.004143300E+6	+03.207000E+2	-06.602000E+2	+02.587720E+2	+01.166431E+1	+01.983188E+3	0
+05.004143300E+6	+03.207000E+2	-06.602000E+2	+02.587720E+2	+01.166431E+1	+01.984262E+3	0
+05.004143300E+6	+03.206900E+2	-06.602000E+2	+02.587620E+2	+01.166431E+1	+01.985336E+3	0
+05.004143300E+6	+03.206900E+2	-06.602000E+2	+02.587620E+2	+01.166431E+1	+01.986410E+3	0
+05.004143300E+6	+03.206800E+2	-06.602000E+2	+02.587520E+2	+01.166431E+1	+01.987495E+3	0
+05.004143200E+6	+03.206900E+2	-06.603000E+2	+02.587620E+2	+01.166608E+1	+01.988571E+3	0
+05.004143300E+6	+03.206900E+2	-06.602000E+2	+02.587620E+2	+01.166431E+1	+01.989643E+3	0
+05.004143100E+6	+03.206900E+2	-06.604000E+2	+02.587620E+2	+01.166784E+1	+01.990712E+3	0
+05.004143100E+6	+03.207000E+2	-06.604000E+2	+02.587720E+2	+01.166784E+1	+01.991780E+3	0
+05.004143100E+6	+03.207100E+2	-06.604000E+2	+02.587820E+2	+01.166784E+1	+01.992857E+3	0
+05.004143100E+6	+03.207000E+2	-06.604000E+2	+02.587720E+2	+01.166784E+1	+01.993931E+3	0
+05.004143000E+6	+03.207000E+2	-06.605000E+2	+02.587720E+2	+01.166961E+1	+01.995004E+3	0
+05.004143000E+6	+03.207000E+2	-06.605000E+2	+02.587720E+2	+01.166961E+1	+01.996084E+3	0
+05.004143100E+6	+03.207100E+2	-06.604000E+2	+02.587820E+2	+01.166784E+1	+01.997164E+3	0
+05.004143100E+6	+03.207000E+2	-06.604000E+2	+02.587720E+2	+01.166784E+1	+01.998233E+3	0
+05.004143000E+6	+03.207000E+2	-06.605000E+2	+02.587720E+2	+01.166961E+1	+01.999304E+3	0
+05.004143100E+6	+03.207000E+2	-06.604000E+2	+02.587720E+2	+01.166784E+1	+02.000389E+3	0
+05.004143100E+6	+03.207000E+2	-06.604000E+2	+02.587720E+2	+01.166784E+1	+02.001459E+3	0
+05.004143100E+6	+03.207000E+2	-06.604000E+2	+02.587720E+2	+01.166784E+1	+02.002537E+3	0
+05.004143300E+6	+03.207000E+2	-06.602000E+2	+02.587720E+2	+01.166431E+1	+02.003611E+3	0
+05.004143300E+6	+03.207000E+2	-06.602000E+2	+02.587720E+2	+01.166431E+1	+02.004686E+3	0
+05.004143300E+6	+03.207100E+2	-06.602000E+2	+02.587820E+2	+01.166431E+1	+02.005762E+3	0
+05.004143400E+6	+03.207100E+2	-06.601000E+2	+02.587820E+2	+01.166254E+1	+02.006839E+3	0
+05.004143400E+6	+03.207100E+2	-06.601000E+2	+02.587820E+2	+01.166254E+1	+02.007918E+3	0
+05.004143400E+6	+03.207000E+2	-06.601000E+2	+02.587720E+2	+01.166254E+1	+02.008991E+3	0
+05.004143500E+6	+03.207000E+2	-06.600000E+2	+02.587720E+2	+01.166078E+1	+02.010056E+3	0
+05.004143600E+6	+03.206900E+2	-06.599000E+2	+02.587620E+2	+01.165901E+1	+02.011130E+3	0
+05.004143600E+6	+03.206900E+2	-06.599000E+2	+02.587620E+2	+01.165901E+1	+02.012216E+3	0
+05.004143600E+6	+03.207000E+2	-06.599000E+2	+02.587720E+2	+01.165901E+1	+02.013278E+3	0
+05.004143700E+6	+03.207000E+2	-06.598000E+2	+02.587720E+2	+01.165724E+1	+02.014354E+3	0
+05.004143600E+6	+03.206900E+2	-06.599000E+2	+02.587620E+2	+01.165901E+1	+02.015426E+3	0
+05.004143600E+6	+03.206900E+2	-06.599000E+2	+02.587620E+2	+01.165901E+1	+02.016501E+3	0
+05.004143600E+6	+03.206900E+2	-06.599000E+2	+02.587620E+2	+01.165901E+1	+02.017579E+3	0
+05.004143600E+6	+03.206900E+2	-06.599000E+2	+02.587620E+2	+01.165901E+1	+02.018648E+3	0
+05.004143700E+6	+03.206800E+2	-06.598000E+2	+02.587520E+2	+01.165724E+1	+02.019733E+3	0
+05.004143600E+6	+03.206900E+2	-06.599000E+2	+02.587620E+2	+01.165901E+1	+02.020802E+3	0
+05.004143700E+6	+03.206900E+2	-06.598000E+2	+02.587620E+2	+01.165724E+1	+02.021881E+3	0
+05.004143700E+6	+03.206900E+2	-06.598000E+2	+02.587620E+2	+01.165724E+1	+02.022945E+3	0
+05.004143800E+6	+03.206800E+2	-06.597000E+2	+02.587520E+2	+01.165548E+1	+02.024016E+3	0
+05.004143800E+6	+03.206800E+2	-06.597000E+2	+02.587520E+2	+01.165548E+1	+02.025093E+3	0
+05.004143800E+6	+03.206800E+2	-06.597000E+2	+02.587520E+2	+01.165548E+1	+02.026168E+3	0
+05.004143800E+6	+03.206900E+2	-06.597000E+2	+02.587620E+2	+01.165548E+1	+02.027242E+3	0
+05.004143800E+6	+03.206900E+2	-06.597000E+2	+02.587620E+2	+01.165548E+1	+02.028325E+3	0
+05.004143900E+6	+03.206900E+2	-06.596000E+2	+02.587620E+2	+01.165371E+1	+02.029398E+3	0
+05.004143900E+6	+03.206900E+2	-06.596000E+2	+02.587620E+2	+01.165371E+1	+02.030473E+3	0
+05.004144000E+6	+03.206900E+2	-06.595000E+2	+02.587620E+2	+01.165194E+1	+02.031545E+3	0
+05.004144000E+6	+03.207000E+2	-06.595000E+2	+02.587720E+2	+01.165194E+1	+02.032621E+3	0
+05.004144000E+6	+03.206900E+2	-06.595000E+2	+02.587620E+2	+01.165194E+1	+02.033698E+3	0
+05.004144000E+6	+03.206900E+2	-06.595000E+2	+02.587620E+2	+01.165194E+1	+02.034772E+3	0
+05.004144100E+6	+03.206800E+2	-06.594000E+2	+02.587520E+2	+01.165018E+1	+02.035844E+3	0
+05.004144100E+6	+03.206800E+2	-06.594000E+2	+02.587520E+2	+01.165018E+1	+02.036919E+3	0
+05.004144300E+6	+03.206800E+2	-06.592000E+2	+02.587520E+2	+01.164664E+1	+02.037987E+3	0
+05.004144400E+6	+03.206900E+2	-06.591000E+2	+02.587620E+2	+01.164488E+1	+02.039074E+3	0
+05.004144400E+6	+03.206900E+2	-06.591000E+2	+02.587620E+2	+01.164488E+1	+02.040136E+3	0
+05.004144500E+6	+03.206800E+2	-06.590000E+2	+02.587520E+2	+01.164311E+1	+02.041211E+3	0
+05.004144600E+6	+03.206800E+2	-06.589000E+2	+02.587520E+2	+01.164134E+1	+02.042285E+3	0
+05.004144800E+6	+03.207100E+2	-06.587000E+2	+02.587820E+2	+01.163781E+1	+02.043364E+3	0
+05.004144800E+6	+03.207100E+2	-06.587000E+2	+02.587820E+2	+01.163781E+1	+02.044438E+3	0
+05.004144900E+6	+03.206900E+2	-06.586000E+2	+02.587620E+2	+01.163604E+1	+02.045516E+3	0
+05.004144900E+6	+03.206700E+2	-06.586000E+2	+02.587420E+2	+01.163604E+1	+02.046590E+3	0
+05.004145100E+6	+03.206600E+2	-06.584000E+2	+02.587320E+2	+01.163251E+1	+02.047663E+3	0
+05.004145200E+6	+03.206800E+2	-06.583000E+2	+02.587520E+2	+01.163074E+1	+02.048738E+3	0
+05.004145300E+6	+03.206800E+2	-06.582000E+2	+02.587520E+2	+01.162898E+1	+02.049811E+3	0
+05.004145300E+6	+03.207000E+2	-06.582000E+2	+02.587720E+2	+01.162898E+1	+02.050887E+3	0
+05.004145400E+6	+03.207000E+2	-06.581000E+2	+02.587720E+2	+01.162721E+1	+02.051962E+3	0
+05.004145400E+6	+03.207000E+2	-06.581000E+2	+02.587720E+2	+01.162721E+1	+02.053041E+3	0
+05.004145500E+6	+03.206900E+2	-06.580000E+2	+02.587620E+2	+01.162544E+1	+02.054117E+3	0
+05.004145500E+6	+03.206900E+2	-06.580000E+2	+02.587620E+2	+01.162544E+1	+02.055178E+3	0
+05.004145600E+6	+03.206900E+2	-06.579000E+2	+02.587620E+2	+01.162367E+1	+02.056253E+3	0
+05.004145600E+6	+03.206900E+2	-06.579000E+2	+02.587620E+2	+01.162367E+1	+02.057337E+3	0
+05.004145600E+6	+03.206900E+2	-06.579000E+2	+02.587620E+2	+01.162367E+1	+02.058406E+3	0
+05.004145800E+6	+03.206900E+2	-06.577000E+2	+02.587620E+2	+01.162014E+1	+02.059481E+3	0
+05.004145800E+6	+03.207000E+2	-06.577000E+2	+02.587720E+2	+01.162014E+1	+02.060557E+3	0
+05.004145900E+6	+03.207000E+2	-06.576000E+2	+02.587720E+2	+01.161837E+1	+02.061635E+3	0
+05.004145900E+6	+03.207000E+2	-06.576000E+2	+02.587720E+2	+01.161837E+1	+02.062711E+3	0
+05.004146000E+6	+03.206900E+2	-06.575000E+2	+02.587620E+2	+01.161661E+1	+02.063776E+3	0
+05.004146000E+6	+03.206900E+2	-06.575000E+2	+02.587620E+2	+01.161661E+1	+02.064862E+3	0
+05.004146000E+6	+03.206900E+2	-06.575000E+2	+02.587620E+2	+01.161661E+1	+02.065927E+3	0
+05.004146100E+6	+03.206900E+2	-06.574000E+2	+02.587620E+2	+01.161484E+1	+02.067008E+3	0
+05.004146100E+6	+03.207000E+2	-06.574000E+2	+02.587720E+2	+01.161484E+1	+02.068086E+3	0
+05.004146100E+6	+03.206900E+2	-06.574000E+2	+02.587620E+2	+01.161484E+1	+02.069150E+3	0
+05.004146300E+6	+03.206900E+2	-06.572000E+2	+02.587620E+2	+01.161131E+1	+02.070228E+3	0
+05.004146300E+6	+03.206900E+2	-06.572000E+2	+02.587620E+2	+01.161131E+1	+02.071300E+3	0
+05.004146200E+6	+03.206800E+2	-06.573000E+2	+02.587520E+2	+01.161307E+1	+02.072376E+3	0
+05.004146200E+6	+03.206800E+2	-06.573000E+2	+02.587520E+2	+01.161307E+1	+02.073450E+3	0
+05.004146300E+6	+03.206700E+2	-06.572000E+2	+02.587420E+2	+01.161131E+1	+02.074534E+3	0
+05.004146300E+6	+03.206800E+2	-06.572000E+2	+02.587520E+2	+01.161131E+1	+02.075604E+3	0
+05.004146300E+6	+03.206800E+2	-06.572000E+2	+02.587520E+2	+01.161131E+1	+02.076677E+3	0
+05.004146300E+6	+03.206700E+2	-06.572000E+2	+02.587420E+2	+01.161131E+1	+02.077753E+3	0
+05.004146300E+6	+03.206700E+2	-06.572000E+2	+02.587420E+2	+01.161131E+1	+02.078828E+3	0
+05.004146300E+6	+03.206700E+2	-06.572000E+2	+02.587420E+2	+01.161131E+1	+02.079896E+3	0
+05.004146300E+6	+03.206700E+2	-06.572000E+2	+02.587420E+2	+01.161131E+1	+02.080984E+3	0
+05.004146300E+6	+03.206700E+2	-06.572000E+2	+02.587420E+2	+01.161131E+1	+02.082058E+3	0
+05.004146400E+6	+03.206800E+2	-06.571000E+2	+02.587520E+2	+01.160954E+1	+02.083129E+3	0
