;Frequency;Resistance;Delta F;Delta R;Delta Mass;Time (s);Tag
2277;5004201.1;331.17;-19.1;5.43;0.3374558;2465.645;0
2278;5004201.4;331.31;-18.8;5.57;0.3321555;2466.722;0
2279;5004201.4;331.44;-18.8;5.7;0.3321555;2467.8;0
2280;5004201.3;331.62;-18.9;5.88;0.3339223;2468.877;0
2281;5004201.1;331.73;-19.1;5.99;0.3374558;2469.95;0
2282;5004200.0;331.59;-20.2;5.85;0.3568905;2471.028;0
2283;5004199.9;331.28;-20.3;5.54;0.3586572;2472.092;0
2284;5004200.2;331.04;-20.0;5.3;0.3533569;2473.167;0
2285;5004200.6;330.94;-19.6;5.2;0.3462898;2474.243;0
2286;5004200.8;330.89;-19.4;5.15;0.3427562;2475.321;0
2287;5004200.8;330.84;-19.4;5.1;0.3427562;2476.4;0
2288;5004201.1;330.91;-19.1;5.17;0.3374558;2477.465;0
2289;5004201.4;331.14;-18.8;5.4;0.3321555;2478.539;0
2290;5004201.4;331.3;-18.8;5.56;0.3321555;2479.623;0
2291;5004201.1;331.37;-19.1;5.63;0.3374558;2480.702;0
2292;5004200.9;331.52;-19.3;5.78;0.3409894;2481.772;0
2293;5004200.3;331.47;-19.9;5.73;0.3515901;2482.856;0
2294;5004199.7;331.19;-20.5;5.45;0.3621908;2483.922;0
2295;5004199.5;330.94;-20.7;5.2;0.3657244;2484.996;0
2296;5004200.5;330.88;-19.7;5.14;0.3480565;2486.072;0
2297;5004201.0;331.1;-19.2;5.36;0.3392226;2487.151;0
2298;5004200.9;331.23;-19.3;5.49;0.3409894;2488.22;0
2299;5004200.6;331.28;-19.6;5.54;0.3462898;2489.294;0
2300;5004200.3;331.29;-19.9;5.55;0.3515901;2490.368;0
2301;5004200.0;331.21;-20.2;5.47;0.3568905;2491.445;0
2302;5004199.8;331.05;-20.4;5.31;0.360424;2492.517;0
2303;5004199.8;330.86;-20.4;5.12;0.360424;2493.591;0
2304;5004199.9;330.73;-20.3;4.99;0.3586572;2494.665;0
2305;5004200.0;330.63;-20.2;4.89;0.3568905;2495.74;0
2306;5004200.1;330.55;-20.1;4.81;0.3551237;2496.809;0
2307;5004200.3;330.51;-19.9;4.77;0.3515901;2497.894;0
2308;5004200.5;330.49;-19.7;4.75;0.3480565;2498.97;0
2309;5004200.6;330.49;-19.6;4.75;0.3462898;2500.033;0
2310;5004200.8;330.48;-19.4;4.74;0.3427562;2501.107;0
2311;5004200.7;330.49;-19.5;4.75;0.344523;2502.183;0
2312;5004200.8;330.52;-19.4;4.78;0.3427562;2503.269;0
2313;5004200.8;330.53;-19.4;4.79;0.3427562;2504.348;0
2314;5004200.9;330.54;-19.3;4.8;0.3409894;2505.42;0
2315;5004200.8;330.54;-19.4;4.8;0.3427562;2506.491;0
2316;5004200.8;330.55;-19.4;4.81;0.3427562;2507.567;0
2317;5004200.7;330.57;-19.5;4.83;0.344523;2508.64;0
2318;5004200.6;330.6;-19.6;4.86;0.3462898;2509.72;0
2319;5004200.6;330.61;-19.6;4.87;0.3462898;2510.792;0
2320;5004200.6;330.6;-19.6;4.86;0.3462898;2511.865;0
2321;5004200.5;330.59;-19.7;4.85;0.3480565;2512.944;0
2322;5004200.4;330.58;-19.8;4.84;0.3498233;2514.018;0
2323;5004200.5;330.54;-19.7;4.8;0.3480565;2515.092;0
2324;5004200.7;330.5;-19.5;4.76;0.344523;2516.169;0
2325;5004200.8;330.46;-19.4;4.72;0.3427562;2517.235;0
2326;5004201.0;330.46;-19.2;4.72;0.3392226;2518.321;0
2327;5004201.1;330.47;-19.1;4.73;0.3374558;2519.4;0
2328;5004201.3;330.5;-18.9;4.76;0.3339223;2520.475;0
2329;5004201.4;330.55;-18.8;4.81;0.3321555;2521.54;0
2330;5004201.4;330.6;-18.8;4.86;0.3321555;2522.616;0
2331;5004201.6;330.64;-18.6;4.9;0.3286219;2523.693;0
2332;5004201.8;330.8;-18.4;5.06;0.3250883;2524.771;0
2333;5004202.1;331.04;-18.1;5.3;0.319788;2525.839;0
2334;5004201.8;331.11;-18.4;5.37;0.3250883;2526.923;0
2335;5004201.3;331.07;-18.9;5.33;0.3339223;2527.996;0
2336;5004200.8;330.91;-19.4;5.17;0.3427562;2529.06;0
2337;5004201.1;330.92;-19.1;5.18;0.3374558;2530.134;0
2338;5004201.3;331.03;-18.9;5.29;0.3339223;2531.211;0
2339;5004201.2;331.09;-19.0;5.35;0.335689;2532.287;0
2340;5004201.1;331.14;-19.1;5.4;0.3374558;2533.361;0
2341;5004200.7;330.91;-19.5;5.17;0.344523;2534.431;0
2342;5004200.8;330.76;-19.4;5.02;0.3427562;2535.502;0
2343;5004201.0;330.78;-19.2;5.04;0.3392226;2536.579;0
2344;5004201.2;330.84;-19.0;5.1;0.335689;2537.656;0
2345;5004201.6;331.09;-18.6;5.35;0.3286219;2538.722;0
2346;5004201.9;331.38;-18.3;5.64;0.3233216;2539.797;0
2347;5004201.4;331.39;-18.8;5.65;0.3321555;2540.879;0
2348;5004200.9;331.25;-19.3;5.51;0.3409894;2541.955;0
2349;5004200.6;330.94;-19.6;5.2;0.3462898;2543.03;0
2350;5004200.7;330.6;-19.5;4.86;0.344523;2544.103;0
2351;5004201.0;330.34;-19.2;4.6;0.3392226;2545.181;0
2352;5004201.2;330.13;-19.0;4.39;0.335689;2546.256;0
2353;5004201.5;330.0;-18.7;4.26;0.3303887;2547.337;0
2354;5004201.6;329.92;-18.6;4.18;0.3286219;2548.401;0
2355;5004201.8;329.88;-18.4;4.14;0.3250883;2549.477;0
2356;5004202.0;329.85;-18.2;4.11;0.3215548;2550.548;0
2357;5004202.0;329.83;-18.2;4.09;0.3215548;2551.623;0
2358;5004202.1;329.83;-18.1;4.09;0.319788;2552.702;0
2359;5004202.1;329.83;-18.1;4.09;0.319788;2553.777;0
2360;5004202.1;329.87;-18.1;4.13;0.319788;2554.86;0
2361;5004202.1;329.94;-18.1;4.2;0.319788;2555.934;0
2362;5004202.1;329.96;-18.1;4.22;0.319788;2557.003;0
2363;5004201.9;329.91;-18.3;4.17;0.3233216;2558.086;0
2364;5004201.8;329.87;-18.4;4.13;0.3250883;2559.161;0
2365;5004201.8;329.87;-18.4;4.13;0.3250883;2560.234;0
2366;5004201.9;329.89;-18.3;4.15;0.3233216;2561.308;0
2367;5004202.0;330.01;-18.2;4.27;0.3215548;2562.385;0
2368;5004202.1;330.62;-18.1;4.88;0.319788;2563.46;0
2369;5004200.8;330.93;-19.4;5.19;0.3427562;2564.524;0
2370;5004199.9;330.69;-20.3;4.95;0.3586572;2565.596;0
2371;5004200.3;330.48;-19.9;4.74;0.3515901;2566.681;0
2372;5004201.1;330.59;-19.1;4.85;0.3374558;2567.742;0
2373;5004201.3;330.57;-18.9;4.83;0.3339223;2568.827;0
2374;5004201.4;330.54;-18.8;4.8;0.3321555;2569.901;0
2375;5004201.6;330.59;-18.6;4.85;0.3286219;2570.976;0
2376;5004201.6;330.63;-18.6;4.89;0.3286219;2572.047;0
2377;5004201.5;330.61;-18.7;4.87;0.3303887;2573.12;0
2378;5004201.4;330.57;-18.8;4.83;0.3321555;2574.204;0
2379;5004201.4;330.54;-18.8;4.8;0.3321555;2575.27;0
2380;5004201.3;330.53;-18.9;4.79;0.3339223;2576.347;0
2381;5004201.1;330.51;-19.1;4.77;0.3374558;2577.425;0
2382;5004200.9;330.43;-19.3;4.69;0.3409894;2578.499;0
2383;5004200.9;330.31;-19.3;4.57;0.3409894;2579.569;0
2384;5004201.0;330.18;-19.2;4.44;0.3392226;2580.641;0
2385;5004201.2;330.08;-19.0;4.34;0.335689;2581.722;0
2386;5004201.5;329.99;-18.7;4.25;0.3303887;2582.793;0
2387;5004201.8;329.93;-18.4;4.19;0.3250883;2583.872;0
2388;5004202.0;329.86;-18.2;4.12;0.3215548;2584.948;0
2389;5004202.1;329.81;-18.1;4.07;0.319788;2586.019;0
2390;5004202.4;329.75;-17.8;4.01;0.3144876;2587.09;0
2391;5004202.6;329.71;-17.6;3.97;0.3109541;2588.165;0
2392;5004202.6;329.69;-17.6;3.95;0.3109541;2589.247;0
2393;5004202.8;329.67;-17.4;3.93;0.3074205;2590.319;0
2394;5004202.8;329.66;-17.4;3.92;0.3074205;2591.394;0
2395;5004202.7;329.65;-17.5;3.91;0.3091873;2592.458;0
2396;5004202.8;329.65;-17.4;3.91;0.3074205;2593.538;0
2397;5004202.8;329.64;-17.4;3.9;0.3074205;2594.618;0
2398;5004202.7;329.64;-17.5;3.9;0.3091873;2595.689;0
2399;5004202.6;329.64;-17.6;3.9;0.3109541;2596.753;0
2400;5004202.6;329.65;-17.6;3.91;0.3109541;2597.832;0
2401;5004202.6;329.7;-17.6;3.96;0.3109541;2598.912;0
2402;5004202.7;329.75;-17.5;4.01;0.3091873;2599.986;0
2403;5004202.6;329.84;-17.6;4.1;0.3109541;2601.062;0
2404;5004202.9;330.23;-17.3;4.49;0.3056537;2602.122;0
2405;5004202.1;330.55;-18.1;4.81;0.319788;2603.205;0
2406;5004201.5;330.39;-18.7;4.65;0.3303887;2604.28;0
2407;5004201.5;330.3;-18.7;4.56;0.3303887;2605.349;0
2408;5004201.6;330.32;-18.6;4.58;0.3286219;2606.435;0
2409;5004201.8;330.31;-18.4;4.57;0.3250883;2607.498;0
2410;5004201.8;330.26;-18.4;4.52;0.3250883;2608.577;0
2411;5004201.9;330.2;-18.3;4.46;0.3233216;2609.652;0
2412;5004202.0;330.07;-18.2;4.33;0.3215548;2610.733;0
2413;5004202.2;329.91;-18.0;4.17;0.3180212;2611.796;0
2414;5004202.5;329.77;-17.7;4.03;0.3127208;2612.909;0
2415;5004202.9;329.67;-17.3;3.93;0.3056537;2613.949;0
2416;5004203.1;329.61;-17.1;3.87;0.3021201;2615.026;0
2417;5004203.1;329.58;-17.1;3.84;0.3021201;2616.103;0
2418;5004203.1;329.59;-17.1;3.85;0.3021201;2617.174;0
2419;5004203.0;329.59;-17.2;3.85;0.3038869;2618.253;0
2420;5004203.0;329.56;-17.2;3.82;0.3038869;2619.324;0
2421;5004203.1;329.58;-17.1;3.84;0.3021201;2620.403;0
2422;5004203.0;329.7;-17.2;3.96;0.3038869;2621.477;0
2423;5004202.6;329.82;-17.6;4.08;0.3109541;2622.552;0
2424;5004202.1;329.9;-18.1;4.16;0.319788;2623.62;0
2425;5004202.3;330.05;-17.9;4.31;0.3162544;2624.698;0
2426;5004202.4;330.33;-17.8;4.59;0.3144876;2625.766;0
2427;5004202.0;330.34;-18.2;4.6;0.3215548;2626.845;0
2428;5004201.9;330.3;-18.3;4.56;0.3233216;2627.92;0
2429;5004202.1;330.29;-18.1;4.55;0.319788;2628.999;0
2430;5004202.3;330.34;-17.9;4.6;0.3162544;2630.074;0
2431;5004202.4;330.37;-17.8;4.63;0.3144876;2631.15;0
2432;5004202.1;330.31;-18.1;4.57;0.319788;2632.227;0
2433;5004202.1;330.19;-18.1;4.45;0.319788;2633.294;0
2434;5004202.3;330.07;-17.9;4.33;0.3162544;2634.374;0
2435;5004202.7;329.97;-17.5;4.23;0.3091873;2635.449;0
2436;5004202.9;329.89;-17.3;4.15;0.3056537;2636.516;0
2437;5004203.0;329.94;-17.2;4.2;0.3038869;2637.602;0
2438;5004202.9;330.02;-17.3;4.28;0.3056537;2638.665;0
2439;5004202.6;329.99;-17.6;4.25;0.3109541;2639.742;0
2440;5004202.6;329.91;-17.6;4.17;0.3109541;2640.825;0
2441;5004202.7;329.83;-17.5;4.09;0.3091873;2641.902;0
2442;5004202.9;329.75;-17.3;4.01;0.3056537;2642.976;0
2443;5004203.1;329.67;-17.1;3.93;0.3021201;2644.046;0
2444;5004203.4;329.6;-16.8;3.86;0.2968198;2645.123;0
2445;5004203.9;329.53;-16.3;3.79;0.2879859;2646.202;0
2446;5004204.0;329.47;-16.2;3.73;0.2862191;2647.267;0
2447;5004204.3;329.42;-15.9;3.68;0.2809187;2648.347;0
2448;5004204.4;329.38;-15.8;3.64;0.2791519;2649.422;0
2449;5004204.5;329.33;-15.7;3.59;0.2773852;2650.484;0
2450;5004204.7;329.3;-15.5;3.56;0.2738516;2651.56;0
2451;5004204.7;329.3;-15.5;3.56;0.2738516;2652.635;0
2452;5004204.7;329.3;-15.5;3.56;0.2738516;2653.715;0
2453;5004204.8;329.31;-15.4;3.57;0.2720848;2654.79;0
2454;5004204.8;329.34;-15.4;3.6;0.2720848;2655.863;0
2455;5004204.7;329.38;-15.5;3.64;0.2738516;2656.927;0
2456;5004204.6;329.46;-15.6;3.72;0.2756184;2658.005;0
2457;5004204.6;329.53;-15.6;3.79;0.2756184;2659.086;0
2458;5004204.4;329.52;-15.8;3.78;0.2791519;2660.149;0
2459;5004204.1;329.47;-16.1;3.73;0.2844523;2661.227;0
2460;5004204.1;329.51;-16.1;3.77;0.2844523;2662.306;0
2461;5004204.1;329.67;-16.1;3.93;0.2844523;2663.381;0
2462;5004203.8;329.86;-16.4;4.12;0.2897527;2664.456;0
2463;5004203.3;330.15;-16.9;4.41;0.2985866;2665.531;0
2464;5004202.5;330.29;-17.7;4.55;0.3127208;2666.6;0
2465;5004202.0;330.24;-18.2;4.5;0.3215548;2667.671;0
2466;5004202.1;330.18;-18.1;4.44;0.319788;2668.753;0
2467;5004202.2;330.12;-18.0;4.38;0.3180212;2669.823;0
2468;5004202.7;330.24;-17.5;4.5;0.3091873;2670.902;0
2469;5004202.9;330.42;-17.3;4.68;0.3056537;2671.976;0
2470;5004202.6;330.46;-17.6;4.72;0.3109541;2673.058;0
2471;5004202.4;330.46;-17.8;4.72;0.3144876;2674.119;0
2472;5004202.1;330.28;-18.1;4.54;0.319788;2675.194;0
2473;5004202.0;330.01;-18.2;4.27;0.3215548;2676.269;0
2474;5004202.4;329.82;-17.8;4.08;0.3144876;2677.348;0
2475;5004202.9;329.7;-17.3;3.96;0.3056537;2678.421;0
2476;5004203.2;329.63;-17.0;3.89;0.3003534;2679.496;0
2477;5004203.5;329.57;-16.7;3.83;0.295053;2680.56;0
2478;5004203.7;329.54;-16.5;3.8;0.2915194;2681.634;0
2479;5004203.8;329.5;-16.4;3.76;0.2897527;2682.713;0
2480;5004204.0;329.5;-16.2;3.76;0.2862191;2683.784;0
2481;5004204.1;329.53;-16.1;3.79;0.2844523;2684.86;0
2482;5004204.2;329.57;-16.0;3.83;0.2826855;2685.932;0
2483;5004204.3;329.6;-15.9;3.86;0.2809187;2687.015;0
2484;5004204.3;329.64;-15.9;3.9;0.2809187;2688.081;0
2485;5004204.3;329.81;-15.9;4.07;0.2809187;2689.16;0
2486;5004203.6;329.75;-16.6;4.01;0.2932862;2690.237;0
2487;5004203.6;329.66;-16.6;3.92;0.2932862;2691.311;0
2488;5004203.7;329.62;-16.5;3.88;0.2915194;2692.39;0
2489;5004203.9;329.63;-16.3;3.89;0.2879859;2693.456;0
2490;5004204.1;329.7;-16.1;3.96;0.2844523;2694.527;0
2491;5004204.3;329.86;-15.9;4.12;0.2809187;2695.609;0
2492;5004204.1;330.04;-16.1;4.3;0.2844523;2696.678;0
2493;5004203.9;330.11;-16.3;4.37;0.2879859;2697.756;0
2494;5004203.6;330.15;-16.6;4.41;0.2932862;2698.826;0
2495;5004203.4;330.12;-16.8;4.38;0.2968198;2699.904;0
2496;5004203.3;330.05;-16.9;4.31;0.2985866;2700.971;0
2497;5004203.3;330.0;-16.9;4.26;0.2985866;2702.052;0
2498;5004203.4;329.98;-16.8;4.24;0.2968198;2703.126;0
2499;5004203.5;329.99;-16.7;4.25;0.295053;2704.205;0
2500;5004203.6;330.0;-16.6;4.26;0.2932862;2705.281;0
2501;5004203.5;329.97;-16.7;4.23;0.295053;2706.354;0
2502;5004203.5;329.9;-16.7;4.16;0.295053;2707.421;0
2503;5004203.6;329.81;-16.6;4.07;0.2932862;2708.502;0
2504;5004203.8;329.74;-16.4;4.0;0.2897527;2709.579;0
2505;5004203.9;329.69;-16.3;3.95;0.2879859;2710.652;0
2506;5004204.1;329.68;-16.1;3.94;0.2844523;2711.718;0
2507;5004204.1;329.69;-16.1;3.95;0.2844523;2712.792;0
2508;5004204.1;329.7;-16.1;3.96;0.2844523;2713.87;0
2509;5004204.3;329.7;-15.9;3.96;0.2809187;2714.949;0
2510;5004204.2;329.71;-16.0;3.97;0.2826855;2716.013;0
2511;5004204.3;329.85;-15.9;4.11;0.2809187;2717.092;0
2512;5004204.3;329.96;-15.9;4.22;0.2809187;2718.167;0
2513;5004203.9;329.94;-16.3;4.2;0.2879859;2719.238;0
2514;5004203.6;329.92;-16.6;4.18;0.2932862;2720.315;0
2515;5004203.7;329.86;-16.5;4.12;0.2915194;2721.394;0
2516;5004203.8;329.81;-16.4;4.07;0.2897527;2722.463;0
2517;5004204.0;329.79;-16.2;4.05;0.2862191;2723.54;0
2518;5004204.0;329.75;-16.2;4.01;0.2862191;2724.606;0
2519;5004204.1;329.71;-16.1;3.97;0.2844523;2725.69;0
2520;5004204.2;329.69;-16.0;3.95;0.2826855;2726.763;0
2521;5004204.3;329.68;-15.9;3.94;0.2809187;2727.841;0
2522;5004204.5;329.69;-15.7;3.95;0.2773852;2728.913;0
2523;5004204.7;329.71;-15.5;3.97;0.2738516;2729.989;0
2524;5004204.7;329.72;-15.5;3.98;0.2738516;2731.053;0
2525;5004204.8;329.77;-15.4;4.03;0.2720848;2732.131;0
2526;5004204.8;329.78;-15.4;4.04;0.2720848;2733.211;0
2527;5004204.7;329.76;-15.5;4.02;0.2738516;2734.288;0
2528;5004204.7;329.75;-15.5;4.01;0.2738516;2735.36;0
2529;5004204.9;329.83;-15.3;4.09;0.270318;2736.424;0
2530;5004204.7;329.89;-15.5;4.15;0.2738516;2737.511;0
2531;5004204.5;329.86;-15.7;4.12;0.2773852;2738.585;0
2532;5004204.4;329.85;-15.8;4.11;0.2791519;2739.651;0
2533;5004204.2;329.81;-16.0;4.07;0.2826855;2740.734;0
2534;5004204.2;329.76;-16.0;4.02;0.2826855;2741.805;0
2535;5004204.3;329.76;-15.9;4.02;0.2809187;2742.884;0
2536;5004204.3;329.78;-15.9;4.04;0.2809187;2743.957;0
2537;5004204.3;329.83;-15.9;4.09;0.2809187;2745.019;0
2538;5004204.3;329.84;-15.9;4.1;0.2809187;2746.094;0
2539;5004204.3;329.87;-15.9;4.13;0.2809187;2747.171;0
2540;5004204.2;329.89;-16.0;4.15;0.2826855;2748.249;0
2541;5004204.3;329.91;-15.9;4.17;0.2809187;2749.321;0
2542;5004204.3;329.89;-15.9;4.15;0.2809187;2750.391;0
2543;5004204.3;329.86;-15.9;4.12;0.2809187;2751.477;0
2544;5004204.3;329.84;-15.9;4.1;0.2809187;2752.541;0
2545;5004204.3;329.84;-15.9;4.1;0.2809187;2753.618;0
2546;5004204.3;329.85;-15.9;4.11;0.2809187;2754.695;0
2547;5004204.3;329.87;-15.9;4.13;0.2809187;2755.777;0
2548;5004204.2;329.85;-16.0;4.11;0.2826855;2756.852;0
2549;5004204.1;329.82;-16.1;4.08;0.2844523;2757.926;0
2550;5004204.2;329.79;-16.0;4.05;0.2826855;2758.987;0
2551;5004204.3;329.78;-15.9;4.04;0.2809187;2760.068;0
2552;5004204.4;329.81;-15.8;4.07;0.2791519;2761.142;0
2553;5004204.5;329.83;-15.7;4.09;0.2773852;2762.218;0
2554;5004204.4;329.83;-15.8;4.09;0.2791519;2763.29;0
2555;5004204.4;329.86;-15.8;4.12;0.2791519;2764.378;0
2556;5004204.4;329.88;-15.8;4.14;0.2791519;2765.441;0
2557;5004204.3;329.89;-15.9;4.15;0.2809187;2766.53;0
2558;5004204.3;329.9;-15.9;4.16;0.2809187;2767.596;0
2559;5004204.3;329.89;-15.9;4.15;0.2809187;2768.685;0
2560;5004204.3;329.88;-15.9;4.14;0.2809187;2769.749;0
2561;5004204.4;329.87;-15.8;4.13;0.2791519;2770.82;0
2562;5004204.4;329.85;-15.8;4.11;0.2791519;2771.894;0
2563;5004204.4;329.84;-15.8;4.1;0.2791519;2772.977;0
2564;5004204.4;329.83;-15.8;4.09;0.2791519;2774.041;0
2565;5004204.5;329.8;-15.7;4.06;0.2773852;2775.122;0
2566;5004204.6;329.79;-15.6;4.05;0.2756184;2776.194;0
2567;5004204.6;329.77;-15.6;4.03;0.2756184;2777.272;0
2568;5004204.8;329.76;-15.4;4.02;0.2720848;2778.349;0
2569;5004204.8;329.77;-15.4;4.03;0.2720848;2779.423;0
2570;5004204.9;329.78;-15.3;4.04;0.270318;2780.502;0
2571;5004204.9;329.79;-15.3;4.05;0.270318;2781.577;0
2572;5004204.9;329.81;-15.3;4.07;0.270318;2782.648;0
2573;5004205.0;329.84;-15.2;4.1;0.2685512;2783.714;0
2574;5004205.1;329.94;-15.1;4.2;0.2667845;2784.791;0
2575;5004205.3;330.13;-14.9;4.39;0.2632509;2785.861;0
2576;5004205.2;330.34;-15.0;4.6;0.2650177;2786.935;0
2577;5004205.0;330.55;-15.2;4.81;0.2685512;2788.016;0
2578;5004204.4;330.58;-15.8;4.84;0.2791519;2789.09;0
2579;5004203.7;330.38;-16.5;4.64;0.2915194;2790.166;0
2580;5004203.3;330.14;-16.9;4.4;0.2985866;2791.241;0
2581;5004203.4;329.95;-16.8;4.21;0.2968198;2792.306;0
2582;5004204.2;329.84;-16.0;4.1;0.2826855;2793.382;0
2583;5004204.5;329.79;-15.7;4.05;0.2773852;2794.465;0
2584;5004204.8;329.75;-15.4;4.01;0.2720848;2795.54;0
2585;5004204.9;329.73;-15.3;3.99;0.270318;2796.605;0
2586;5004205.0;329.73;-15.2;3.99;0.2685512;2797.681;0
2587;5004205.1;329.75;-15.1;4.01;0.2667845;2798.762;0
2588;5004205.2;329.83;-15.0;4.09;0.2650177;2799.836;0
2589;5004205.1;329.91;-15.1;4.17;0.2667845;2800.912;0
2590;5004204.9;329.97;-15.3;4.23;0.270318;2801.975;0
2591;5004204.8;330.06;-15.4;4.32;0.2720848;2803.054;0
2592;5004204.7;330.14;-15.5;4.4;0.2738516;2804.129;0
2593;5004204.6;330.25;-15.6;4.51;0.2756184;2805.199;0
2594;5004204.3;330.27;-15.9;4.53;0.2809187;2806.271;0
2595;5004204.0;330.16;-16.2;4.42;0.2862191;2807.351;0
2596;5004203.9;330.01;-16.3;4.27;0.2879859;2808.427;0
2597;5004204.1;329.9;-16.1;4.16;0.2844523;2809.491;0
2598;5004204.5;329.8;-15.7;4.06;0.2773852;2810.568;0
2599;5004204.7;329.73;-15.5;3.99;0.2738516;2811.648;0
2600;5004204.9;329.69;-15.3;3.95;0.270318;2812.727;0
2601;5004205.0;329.67;-15.2;3.93;0.2685512;2813.797;0
2602;5004205.2;329.65;-15.0;3.91;0.2650177;2814.872;0
2603;5004205.3;329.64;-14.9;3.9;0.2632509;2815.945;0
2604;5004205.3;329.64;-14.9;3.9;0.2632509;2817.02;0
2605;5004205.3;329.64;-14.9;3.9;0.2632509;2818.083;0
2606;5004205.4;329.64;-14.8;3.9;0.2614841;2819.164;0
2607;5004205.4;329.64;-14.8;3.9;0.2614841;2820.248;0
2608;5004205.5;329.65;-14.7;3.91;0.2597173;2821.324;0
2609;5004205.4;329.66;-14.8;3.92;0.2614841;2822.387;0
2610;5004205.4;329.67;-14.8;3.93;0.2614841;2823.468;0
2611;5004205.4;329.69;-14.8;3.95;0.2614841;2824.541;0
2612;5004205.4;329.71;-14.8;3.97;0.2614841;2825.62;0
2613;5004205.3;329.72;-14.9;3.98;0.2632509;2826.698;0
2614;5004205.3;329.71;-14.9;3.97;0.2632509;2827.763;0
2615;5004205.3;329.72;-14.9;3.98;0.2632509;2828.846;0
2616;5004205.3;329.74;-14.9;4.0;0.2632509;2829.91;0
2617;5004205.1;329.76;-15.1;4.02;0.2667845;2831.002;0
2618;5004205.1;329.79;-15.1;4.05;0.2667845;2832.067;0
2619;5004205.1;329.83;-15.1;4.09;0.2667845;2833.148;0
2620;5004205.1;329.93;-15.1;4.19;0.2667845;2834.216;0
2621;5004205.1;330.01;-15.1;4.27;0.2667845;2835.292;0
2622;5004204.8;329.9;-15.4;4.16;0.2720848;2836.363;0
2623;5004204.6;329.78;-15.6;4.04;0.2756184;2837.44;0
2624;5004204.9;329.72;-15.3;3.98;0.270318;2838.513;0
2625;5004205.1;329.69;-15.1;3.95;0.2667845;2839.591;0
2626;5004205.3;329.67;-14.9;3.93;0.2632509;2840.667;0
2627;5004205.3;329.67;-14.9;3.93;0.2632509;2841.736;0
2628;5004205.6;329.66;-14.6;3.92;0.2579505;2842.811;0
2629;5004205.6;329.66;-14.6;3.92;0.2579505;2843.884;0
2630;5004205.6;329.65;-14.6;3.91;0.2579505;2844.961;0
2631;5004205.6;329.65;-14.6;3.91;0.2579505;2846.039;0
2632;5004205.7;329.64;-14.5;3.9;0.2561837;2847.122;0
2633;5004205.8;329.65;-14.4;3.91;0.254417;2848.189;0
2634;5004205.7;329.65;-14.5;3.91;0.2561837;2849.27;0
2635;5004205.7;329.65;-14.5;3.91;0.2561837;2850.34;0
2636;5004205.8;329.71;-14.4;3.97;0.254417;2851.417;0
2637;5004205.7;329.78;-14.5;4.04;0.2561837;2852.496;0
2638;5004205.6;329.83;-14.6;4.09;0.2579505;2853.571;0
2639;5004205.8;329.89;-14.4;4.15;0.254417;2854.637;0
2640;5004206.1;330.34;-14.1;4.6;0.2491166;2855.723;0
2641;5004205.4;330.7;-14.8;4.96;0.2614841;2856.784;0
2642;5004204.2;330.5;-16.0;4.76;0.2826855;2857.86;0
2643;5004204.3;330.47;-15.9;4.73;0.2809187;2858.935;0
2644;5004204.2;330.51;-16.0;4.77;0.2826855;2860.009;0
2645;5004203.9;330.37;-16.3;4.63;0.2879859;2861.095;0
2646;5004203.7;330.12;-16.5;4.38;0.2915194;2862.159;0
2647;5004203.9;329.92;-16.3;4.18;0.2879859;2863.237;0
2648;5004204.2;329.8;-16.0;4.06;0.2826855;2864.312;0
2649;5004204.7;329.73;-15.5;3.99;0.2738516;2865.394;0
2650;5004205.2;329.7;-15.0;3.96;0.2650177;2866.457;0
2651;5004205.3;329.66;-14.9;3.92;0.2632509;2867.534;0
2652;5004205.5;329.63;-14.7;3.89;0.2597173;2868.613;0
2653;5004205.8;329.62;-14.4;3.88;0.254417;2869.684;0
2654;5004205.9;329.6;-14.3;3.86;0.2526502;2870.775;0
2655;5004205.9;329.59;-14.3;3.85;0.2526502;2871.84;0
2656;5004206.0;329.58;-14.2;3.84;0.2508834;2872.917;0
2657;5004206.1;329.57;-14.1;3.83;0.2491166;2873.989;0
2658;5004206.1;329.56;-14.1;3.82;0.2491166;2875.076;0
2659;5004206.1;329.55;-14.1;3.81;0.2491166;2876.139;0
2660;5004206.2;329.54;-14.0;3.8;0.2473498;2877.224;0
2661;5004206.3;329.52;-13.9;3.78;0.245583;2878.295;0
2662;5004206.3;329.51;-13.9;3.77;0.245583;2879.368;0
2663;5004206.4;329.52;-13.8;3.78;0.2438163;2880.443;0
2664;5004206.4;329.51;-13.8;3.77;0.2438163;2881.515;0
2665;5004206.5;329.54;-13.7;3.8;0.2420495;2882.599;0
2666;5004206.5;329.6;-13.7;3.86;0.2420495;2883.671;0
2667;5004206.3;329.65;-13.9;3.91;0.245583;2884.737;0
2668;5004206.3;329.68;-13.9;3.94;0.245583;2885.821;0
2669;5004206.1;329.71;-14.1;3.97;0.2491166;2886.89;0
2670;5004206.0;329.75;-14.2;4.01;0.2508834;2887.972;0
2671;5004206.0;329.79;-14.2;4.05;0.2508834;2889.046;0
2672;5004206.1;330.01;-14.1;4.27;0.2491166;2890.119;0
2673;5004205.9;330.14;-14.3;4.4;0.2526502;2891.191;0
2674;5004204.9;329.89;-15.3;4.15;0.270318;2892.269;0
2675;5004204.8;329.71;-15.4;3.97;0.2720848;2893.333;0
2676;5004205.1;329.63;-15.1;3.89;0.2667845;2894.408;0
