SRS QCM200 Data File
Data Taken on 03.05.2023 at 10:54:21
Tag Definitions
Zero Rel F        = 1
Zero Rel R        = 2
Zero Rel F and R  = 3
User Tag          = 4
Begining of File  = 5

Notes:


Frequency	Resistance	Delta F	Delta R	Delta Mass	Time (s)	Tag
+05.004205300E+6	+03.416200E+2	-01.490000E+1	+01.588000E+1	+02.632509E-1	+01.717688E+3	0
+05.004205400E+6	+03.416100E+2	-01.480000E+1	+01.587000E+1	+02.614841E-1	+01.718758E+3	0
+05.004205500E+6	+03.416000E+2	-01.470000E+1	+01.586000E+1	+02.597173E-1	+01.719831E+3	0
+05.004205600E+6	+03.415900E+2	-01.460000E+1	+01.585000E+1	+02.579505E-1	+01.720902E+3	0
+05.004205600E+6	+03.415700E+2	-01.460000E+1	+01.583000E+1	+02.579505E-1	+01.721973E+3	0
+05.004205700E+6	+03.415500E+2	-01.450000E+1	+01.581000E+1	+02.561837E-1	+01.723050E+3	0
+05.004205700E+6	+03.415300E+2	-01.450000E+1	+01.579000E+1	+02.561837E-1	+01.724125E+3	0
+05.004205800E+6	+03.415000E+2	-01.440000E+1	+01.576000E+1	+02.544170E-1	+01.725205E+3	0
+05.004205700E+6	+03.414700E+2	-01.450000E+1	+01.573000E+1	+02.561837E-1	+01.726272E+3	0
+05.004205800E+6	+03.414500E+2	-01.440000E+1	+01.571000E+1	+02.544170E-1	+01.727353E+3	0
+05.004205800E+6	+03.414200E+2	-01.440000E+1	+01.568000E+1	+02.544170E-1	+01.728435E+3	0
+05.004205800E+6	+03.414200E+2	-01.440000E+1	+01.568000E+1	+02.544170E-1	+01.729504E+3	0
+05.004205700E+6	+03.414200E+2	-01.450000E+1	+01.568000E+1	+02.561837E-1	+01.730583E+3	0
+05.004205800E+6	+03.414100E+2	-01.440000E+1	+01.567000E+1	+02.544170E-1	+01.731653E+3	0
+05.004205800E+6	+03.414200E+2	-01.440000E+1	+01.568000E+1	+02.544170E-1	+01.732726E+3	0
+05.004205900E+6	+03.414200E+2	-01.430000E+1	+01.568000E+1	+02.526502E-1	+01.733796E+3	0
+05.004206000E+6	+03.414300E+2	-01.420000E+1	+01.569000E+1	+02.508834E-1	+01.734878E+3	0
+05.004206000E+6	+03.414200E+2	-01.420000E+1	+01.568000E+1	+02.508834E-1	+01.735953E+3	0
+05.004206100E+6	+03.414200E+2	-01.410000E+1	+01.568000E+1	+02.491166E-1	+01.737020E+3	0
+05.004206400E+6	+03.414400E+2	-01.380000E+1	+01.570000E+1	+02.438163E-1	+01.738102E+3	0
+05.004206400E+6	+03.414500E+2	-01.380000E+1	+01.571000E+1	+02.438163E-1	+01.739165E+3	0
+05.004206500E+6	+03.414600E+2	-01.370000E+1	+01.572000E+1	+02.420495E-1	+01.740243E+3	0
+05.004206600E+6	+03.414600E+2	-01.360000E+1	+01.572000E+1	+02.402827E-1	+01.741324E+3	0
+05.004206600E+6	+03.414600E+2	-01.360000E+1	+01.572000E+1	+02.402827E-1	+01.742393E+3	0
+05.004206800E+6	+03.414500E+2	-01.340000E+1	+01.571000E+1	+02.367491E-1	+01.743463E+3	0
+05.004206900E+6	+03.414300E+2	-01.330000E+1	+01.569000E+1	+02.349823E-1	+01.744557E+3	0
+05.004206900E+6	+03.414000E+2	-01.330000E+1	+01.566000E+1	+02.349823E-1	+01.745623E+3	0
+05.004206900E+6	+03.413800E+2	-01.330000E+1	+01.564000E+1	+02.349823E-1	+01.746695E+3	0
+05.004206900E+6	+03.413800E+2	-01.330000E+1	+01.564000E+1	+02.349823E-1	+01.747774E+3	0
+05.004206900E+6	+03.414000E+2	-01.330000E+1	+01.566000E+1	+02.349823E-1	+01.748845E+3	0
+05.004206900E+6	+03.414200E+2	-01.330000E+1	+01.568000E+1	+02.349823E-1	+01.749921E+3	0
+05.004206800E+6	+03.414300E+2	-01.340000E+1	+01.569000E+1	+02.367491E-1	+01.751003E+3	0
+05.004206900E+6	+03.414600E+2	-01.330000E+1	+01.572000E+1	+02.349823E-1	+01.752071E+3	0
+05.004206900E+6	+03.414700E+2	-01.330000E+1	+01.573000E+1	+02.349823E-1	+01.753150E+3	0
+05.004207000E+6	+03.414700E+2	-01.320000E+1	+01.573000E+1	+02.332155E-1	+01.754235E+3	0
+05.004207100E+6	+03.414700E+2	-01.310000E+1	+01.573000E+1	+02.314488E-1	+01.755307E+3	0
+05.004207200E+6	+03.414600E+2	-01.300000E+1	+01.572000E+1	+02.296820E-1	+01.756377E+3	0
+05.004207200E+6	+03.414400E+2	-01.300000E+1	+01.570000E+1	+02.296820E-1	+01.757460E+3	0
+05.004207300E+6	+03.414500E+2	-01.290000E+1	+01.571000E+1	+02.279152E-1	+01.758527E+3	0
+05.004207300E+6	+03.414400E+2	-01.290000E+1	+01.570000E+1	+02.279152E-1	+01.759595E+3	0
+05.004207300E+6	+03.414500E+2	-01.290000E+1	+01.571000E+1	+02.279152E-1	+01.760677E+3	0
+05.004207300E+6	+03.414600E+2	-01.290000E+1	+01.572000E+1	+02.279152E-1	+01.761755E+3	0
+05.004207400E+6	+03.414800E+2	-01.280000E+1	+01.574000E+1	+02.261484E-1	+01.762824E+3	0
+05.004207400E+6	+03.414800E+2	-01.280000E+1	+01.574000E+1	+02.261484E-1	+01.763901E+3	0
+05.004207400E+6	+03.415000E+2	-01.280000E+1	+01.576000E+1	+02.261484E-1	+01.764975E+3	0
+05.004207400E+6	+03.415000E+2	-01.280000E+1	+01.576000E+1	+02.261484E-1	+01.766055E+3	0
+05.004207500E+6	+03.415200E+2	-01.270000E+1	+01.578000E+1	+02.243816E-1	+01.767127E+3	0
+05.004207500E+6	+03.415400E+2	-01.270000E+1	+01.580000E+1	+02.243816E-1	+01.768204E+3	0
+05.004207400E+6	+03.415600E+2	-01.280000E+1	+01.582000E+1	+02.261484E-1	+01.769269E+3	0
+05.004207400E+6	+03.415700E+2	-01.280000E+1	+01.583000E+1	+02.261484E-1	+01.770357E+3	0
+05.004207400E+6	+03.415700E+2	-01.280000E+1	+01.583000E+1	+02.261484E-1	+01.771432E+3	0
+05.004207400E+6	+03.415700E+2	-01.280000E+1	+01.583000E+1	+02.261484E-1	+01.772502E+3	0
+05.004207400E+6	+03.415700E+2	-01.280000E+1	+01.583000E+1	+02.261484E-1	+01.773571E+3	0
+05.004207400E+6	+03.415700E+2	-01.280000E+1	+01.583000E+1	+02.261484E-1	+01.774652E+3	0
+05.004207400E+6	+03.415600E+2	-01.280000E+1	+01.582000E+1	+02.261484E-1	+01.775724E+3	0
+05.004207300E+6	+03.415500E+2	-01.290000E+1	+01.581000E+1	+02.279152E-1	+01.776808E+3	0
+05.004207400E+6	+03.415600E+2	-01.280000E+1	+01.582000E+1	+02.261484E-1	+01.777870E+3	0
+05.004207400E+6	+03.415500E+2	-01.280000E+1	+01.581000E+1	+02.261484E-1	+01.778955E+3	0
+05.004207400E+6	+03.415600E+2	-01.280000E+1	+01.582000E+1	+02.261484E-1	+01.780021E+3	0
+05.004207500E+6	+03.415600E+2	-01.270000E+1	+01.582000E+1	+02.243816E-1	+01.781106E+3	0
+05.004207500E+6	+03.415700E+2	-01.270000E+1	+01.583000E+1	+02.243816E-1	+01.782183E+3	0
+05.004207500E+6	+03.415700E+2	-01.270000E+1	+01.583000E+1	+02.243816E-1	+01.783252E+3	0
+05.004207600E+6	+03.415700E+2	-01.260000E+1	+01.583000E+1	+02.226148E-1	+01.784326E+3	0
+05.004207600E+6	+03.415700E+2	-01.260000E+1	+01.583000E+1	+02.226148E-1	+01.785407E+3	0
+05.004207600E+6	+03.415700E+2	-01.260000E+1	+01.583000E+1	+02.226148E-1	+01.786475E+3	0
+05.004207700E+6	+03.415800E+2	-01.250000E+1	+01.584000E+1	+02.208481E-1	+01.787556E+3	0
+05.004207800E+6	+03.415700E+2	-01.240000E+1	+01.583000E+1	+02.190813E-1	+01.788629E+3	0
+05.004207800E+6	+03.415600E+2	-01.240000E+1	+01.582000E+1	+02.190813E-1	+01.789703E+3	0
+05.004207800E+6	+03.415400E+2	-01.240000E+1	+01.580000E+1	+02.190813E-1	+01.790781E+3	0
+05.004207900E+6	+03.415100E+2	-01.230000E+1	+01.577000E+1	+02.173145E-1	+01.791852E+3	0
+05.004207900E+6	+03.414700E+2	-01.230000E+1	+01.573000E+1	+02.173145E-1	+01.792922E+3	0
+05.004208000E+6	+03.414300E+2	-01.220000E+1	+01.569000E+1	+02.155477E-1	+01.794007E+3	0
+05.004208000E+6	+03.413800E+2	-01.220000E+1	+01.564000E+1	+02.155477E-1	+01.795074E+3	0
+05.004208100E+6	+03.413200E+2	-01.210000E+1	+01.558000E+1	+02.137809E-1	+01.796158E+3	0
+05.004208000E+6	+03.412600E+2	-01.220000E+1	+01.552000E+1	+02.155477E-1	+01.797227E+3	0
+05.004208000E+6	+03.412000E+2	-01.220000E+1	+01.546000E+1	+02.155477E-1	+01.798310E+3	0
+05.004207900E+6	+03.411400E+2	-01.230000E+1	+01.540000E+1	+02.173145E-1	+01.799380E+3	0
+05.004207800E+6	+03.411100E+2	-01.240000E+1	+01.537000E+1	+02.190813E-1	+01.800449E+3	0
+05.004207600E+6	+03.411300E+2	-01.260000E+1	+01.539000E+1	+02.226148E-1	+01.801530E+3	0
+05.004207400E+6	+03.411500E+2	-01.280000E+1	+01.541000E+1	+02.261484E-1	+01.802609E+3	0
+05.004207600E+6	+03.411600E+2	-01.260000E+1	+01.542000E+1	+02.226148E-1	+01.803677E+3	0
+05.004207600E+6	+03.411700E+2	-01.260000E+1	+01.543000E+1	+02.226148E-1	+01.804755E+3	0
+05.004207700E+6	+03.411700E+2	-01.250000E+1	+01.543000E+1	+02.208481E-1	+01.805835E+3	0
+05.004207800E+6	+03.411600E+2	-01.240000E+1	+01.542000E+1	+02.190813E-1	+01.806903E+3	0
+05.004207800E+6	+03.411700E+2	-01.240000E+1	+01.543000E+1	+02.190813E-1	+01.807987E+3	0
+05.004207600E+6	+03.411800E+2	-01.260000E+1	+01.544000E+1	+02.226148E-1	+01.809058E+3	0
+05.004207800E+6	+03.411700E+2	-01.240000E+1	+01.543000E+1	+02.190813E-1	+01.810128E+3	0
+05.004207700E+6	+03.411600E+2	-01.250000E+1	+01.542000E+1	+02.208481E-1	+01.811210E+3	0
+05.004207600E+6	+03.411700E+2	-01.260000E+1	+01.543000E+1	+02.226148E-1	+01.812291E+3	0
+05.004207600E+6	+03.411700E+2	-01.260000E+1	+01.543000E+1	+02.226148E-1	+01.813354E+3	0
+05.004207600E+6	+03.411800E+2	-01.260000E+1	+01.544000E+1	+02.226148E-1	+01.814438E+3	0
+05.004207600E+6	+03.412000E+2	-01.260000E+1	+01.546000E+1	+02.226148E-1	+01.815509E+3	0
+05.004207600E+6	+03.412200E+2	-01.260000E+1	+01.548000E+1	+02.226148E-1	+01.816578E+3	0
+05.004207600E+6	+03.412300E+2	-01.260000E+1	+01.549000E+1	+02.226148E-1	+01.817662E+3	0
+05.004207700E+6	+03.412200E+2	-01.250000E+1	+01.548000E+1	+02.208481E-1	+01.818735E+3	0
+05.004207600E+6	+03.412200E+2	-01.260000E+1	+01.548000E+1	+02.226148E-1	+01.819811E+3	0
+05.004207600E+6	+03.412100E+2	-01.260000E+1	+01.547000E+1	+02.226148E-1	+01.820880E+3	0
+05.004207400E+6	+03.412200E+2	-01.280000E+1	+01.548000E+1	+02.261484E-1	+01.821959E+3	0
+05.004207400E+6	+03.412500E+2	-01.280000E+1	+01.551000E+1	+02.261484E-1	+01.823035E+3	0
+05.004207400E+6	+03.412600E+2	-01.280000E+1	+01.552000E+1	+02.261484E-1	+01.824108E+3	0
+05.004207400E+6	+03.412600E+2	-01.280000E+1	+01.552000E+1	+02.261484E-1	+01.825183E+3	0
+05.004207400E+6	+03.412600E+2	-01.280000E+1	+01.552000E+1	+02.261484E-1	+01.826253E+3	0
+05.004207300E+6	+03.412800E+2	-01.290000E+1	+01.554000E+1	+02.279152E-1	+01.827331E+3	0
+05.004207300E+6	+03.412900E+2	-01.290000E+1	+01.555000E+1	+02.279152E-1	+01.828398E+3	0
+05.004207300E+6	+03.413000E+2	-01.290000E+1	+01.556000E+1	+02.279152E-1	+01.829484E+3	0
+05.004207400E+6	+03.413100E+2	-01.280000E+1	+01.557000E+1	+02.261484E-1	+01.830553E+3	0
+05.004207400E+6	+03.413100E+2	-01.280000E+1	+01.557000E+1	+02.261484E-1	+01.831634E+3	0
+05.004207600E+6	+03.413300E+2	-01.260000E+1	+01.559000E+1	+02.226148E-1	+01.832727E+3	0
+05.004207500E+6	+03.413500E+2	-01.270000E+1	+01.561000E+1	+02.243816E-1	+01.833777E+3	0
+05.004207400E+6	+03.413700E+2	-01.280000E+1	+01.563000E+1	+02.261484E-1	+01.834845E+3	0
+05.004207400E+6	+03.413700E+2	-01.280000E+1	+01.563000E+1	+02.261484E-1	+01.835929E+3	0
+05.004207500E+6	+03.413800E+2	-01.270000E+1	+01.564000E+1	+02.243816E-1	+01.836999E+3	0
+05.004207400E+6	+03.413700E+2	-01.280000E+1	+01.563000E+1	+02.261484E-1	+01.838068E+3	0
+05.004207500E+6	+03.413500E+2	-01.270000E+1	+01.561000E+1	+02.243816E-1	+01.839151E+3	0
+05.004207400E+6	+03.413300E+2	-01.280000E+1	+01.559000E+1	+02.261484E-1	+01.840227E+3	0
+05.004207500E+6	+03.413300E+2	-01.270000E+1	+01.559000E+1	+02.243816E-1	+01.841295E+3	0
+05.004207700E+6	+03.413200E+2	-01.250000E+1	+01.558000E+1	+02.208481E-1	+01.842376E+3	0
+05.004207700E+6	+03.413200E+2	-01.250000E+1	+01.558000E+1	+02.208481E-1	+01.843456E+3	0
+05.004207800E+6	+03.413200E+2	-01.240000E+1	+01.558000E+1	+02.190813E-1	+01.844519E+3	0
+05.004207800E+6	+03.413200E+2	-01.240000E+1	+01.558000E+1	+02.190813E-1	+01.845599E+3	0
+05.004207900E+6	+03.413200E+2	-01.230000E+1	+01.558000E+1	+02.173145E-1	+01.846669E+3	0
+05.004207800E+6	+03.413200E+2	-01.240000E+1	+01.558000E+1	+02.190813E-1	+01.847747E+3	0
+05.004207900E+6	+03.413100E+2	-01.230000E+1	+01.557000E+1	+02.173145E-1	+01.848822E+3	0
+05.004207900E+6	+03.412900E+2	-01.230000E+1	+01.555000E+1	+02.173145E-1	+01.849902E+3	0
+05.004208000E+6	+03.413000E+2	-01.220000E+1	+01.556000E+1	+02.155477E-1	+01.850972E+3	0
+05.004208000E+6	+03.413000E+2	-01.220000E+1	+01.556000E+1	+02.155477E-1	+01.852040E+3	0
+05.004208100E+6	+03.413300E+2	-01.210000E+1	+01.559000E+1	+02.137809E-1	+01.853116E+3	0
+05.004208100E+6	+03.413500E+2	-01.210000E+1	+01.561000E+1	+02.137809E-1	+01.854208E+3	0
+05.004208100E+6	+03.413700E+2	-01.210000E+1	+01.563000E+1	+02.137809E-1	+01.855278E+3	0
+05.004208100E+6	+03.413800E+2	-01.210000E+1	+01.564000E+1	+02.137809E-1	+01.856347E+3	0
+05.004208000E+6	+03.413900E+2	-01.220000E+1	+01.565000E+1	+02.155477E-1	+01.857431E+3	0
+05.004208000E+6	+03.413600E+2	-01.220000E+1	+01.562000E+1	+02.155477E-1	+01.858500E+3	0
+05.004207900E+6	+03.413000E+2	-01.230000E+1	+01.556000E+1	+02.173145E-1	+01.859571E+3	0
+05.004207900E+6	+03.412300E+2	-01.230000E+1	+01.549000E+1	+02.173145E-1	+01.860649E+3	0
+05.004207900E+6	+03.411500E+2	-01.230000E+1	+01.541000E+1	+02.173145E-1	+01.861723E+3	0
+05.004207900E+6	+03.411100E+2	-01.230000E+1	+01.537000E+1	+02.173145E-1	+01.862799E+3	0
+05.004208000E+6	+03.410900E+2	-01.220000E+1	+01.535000E+1	+02.155477E-1	+01.863871E+3	0
+05.004208100E+6	+03.411000E+2	-01.210000E+1	+01.536000E+1	+02.137809E-1	+01.864944E+3	0
+05.004208200E+6	+03.411200E+2	-01.200000E+1	+01.538000E+1	+02.120141E-1	+01.866013E+3	0
+05.004208200E+6	+03.411300E+2	-01.200000E+1	+01.539000E+1	+02.120141E-1	+01.867089E+3	0
+05.004208200E+6	+03.411300E+2	-01.200000E+1	+01.539000E+1	+02.120141E-1	+01.868170E+3	0
+05.004208100E+6	+03.411400E+2	-01.210000E+1	+01.540000E+1	+02.137809E-1	+01.869241E+3	0
+05.004208200E+6	+03.411400E+2	-01.200000E+1	+01.540000E+1	+02.120141E-1	+01.870314E+3	0
+05.004208100E+6	+03.411300E+2	-01.210000E+1	+01.539000E+1	+02.137809E-1	+01.871390E+3	0
+05.004208100E+6	+03.411400E+2	-01.210000E+1	+01.540000E+1	+02.137809E-1	+01.872472E+3	0
+05.004208000E+6	+03.411300E+2	-01.220000E+1	+01.539000E+1	+02.155477E-1	+01.873552E+3	0
+05.004208000E+6	+03.411200E+2	-01.220000E+1	+01.538000E+1	+02.155477E-1	+01.874619E+3	0
+05.004208000E+6	+03.411100E+2	-01.220000E+1	+01.537000E+1	+02.155477E-1	+01.875695E+3	0
+05.004208000E+6	+03.411100E+2	-01.220000E+1	+01.537000E+1	+02.155477E-1	+01.876769E+3	0
+05.004208000E+6	+03.411000E+2	-01.220000E+1	+01.536000E+1	+02.155477E-1	+01.877852E+3	0
+05.004208000E+6	+03.410900E+2	-01.220000E+1	+01.535000E+1	+02.155477E-1	+01.878918E+3	0
+05.004208000E+6	+03.410700E+2	-01.220000E+1	+01.533000E+1	+02.155477E-1	+01.879999E+3	0
+05.004208000E+6	+03.410600E+2	-01.220000E+1	+01.532000E+1	+02.155477E-1	+01.881069E+3	0
+05.004208100E+6	+03.410400E+2	-01.210000E+1	+01.530000E+1	+02.137809E-1	+01.882142E+3	0
+05.004208100E+6	+03.410400E+2	-01.210000E+1	+01.530000E+1	+02.137809E-1	+01.883217E+3	0
+05.004208100E+6	+03.410200E+2	-01.210000E+1	+01.528000E+1	+02.137809E-1	+01.884301E+3	0
+05.004208100E+6	+03.410200E+2	-01.210000E+1	+01.528000E+1	+02.137809E-1	+01.885378E+3	0
+05.004208100E+6	+03.410300E+2	-01.210000E+1	+01.529000E+1	+02.137809E-1	+01.886447E+3	0
+05.004208100E+6	+03.410400E+2	-01.210000E+1	+01.530000E+1	+02.137809E-1	+01.887517E+3	0
+05.004208100E+6	+03.410500E+2	-01.210000E+1	+01.531000E+1	+02.137809E-1	+01.888600E+3	0
+05.004208000E+6	+03.410700E+2	-01.220000E+1	+01.533000E+1	+02.155477E-1	+01.889678E+3	0
+05.004208000E+6	+03.410900E+2	-01.220000E+1	+01.535000E+1	+02.155477E-1	+01.890750E+3	0
+05.004207900E+6	+03.411100E+2	-01.230000E+1	+01.537000E+1	+02.173145E-1	+01.891824E+3	0
+05.004207900E+6	+03.411100E+2	-01.230000E+1	+01.537000E+1	+02.173145E-1	+01.892898E+3	0
+05.004207800E+6	+03.411200E+2	-01.240000E+1	+01.538000E+1	+02.190813E-1	+01.893981E+3	0
+05.004207700E+6	+03.411300E+2	-01.250000E+1	+01.539000E+1	+02.208481E-1	+01.895051E+3	0
+05.004207800E+6	+03.411200E+2	-01.240000E+1	+01.538000E+1	+02.190813E-1	+01.896119E+3	0
+05.004207800E+6	+03.411200E+2	-01.240000E+1	+01.538000E+1	+02.190813E-1	+01.897204E+3	0
+05.004207800E+6	+03.411200E+2	-01.240000E+1	+01.538000E+1	+02.190813E-1	+01.898277E+3	0
+05.004207800E+6	+03.411200E+2	-01.240000E+1	+01.538000E+1	+02.190813E-1	+01.899341E+3	0
+05.004207800E+6	+03.411100E+2	-01.240000E+1	+01.537000E+1	+02.190813E-1	+01.900423E+3	0
+05.004207800E+6	+03.411000E+2	-01.240000E+1	+01.536000E+1	+02.190813E-1	+01.901491E+3	0
+05.004207700E+6	+03.410900E+2	-01.250000E+1	+01.535000E+1	+02.208481E-1	+01.902560E+3	0
+05.004207800E+6	+03.410700E+2	-01.240000E+1	+01.533000E+1	+02.190813E-1	+01.903642E+3	0
+05.004207800E+6	+03.410700E+2	-01.240000E+1	+01.533000E+1	+02.190813E-1	+01.904712E+3	0
+05.004207800E+6	+03.410700E+2	-01.240000E+1	+01.533000E+1	+02.190813E-1	+01.905796E+3	0
+05.004207900E+6	+03.410700E+2	-01.230000E+1	+01.533000E+1	+02.173145E-1	+01.906865E+3	0
+05.004207900E+6	+03.410600E+2	-01.230000E+1	+01.532000E+1	+02.173145E-1	+01.907944E+3	0
+05.004207900E+6	+03.410800E+2	-01.230000E+1	+01.534000E+1	+02.173145E-1	+01.909014E+3	0
+05.004208000E+6	+03.410800E+2	-01.220000E+1	+01.534000E+1	+02.155477E-1	+01.910085E+3	0
+05.004208000E+6	+03.410800E+2	-01.220000E+1	+01.534000E+1	+02.155477E-1	+01.911153E+3	0
+05.004208000E+6	+03.410800E+2	-01.220000E+1	+01.534000E+1	+02.155477E-1	+01.912235E+3	0
+05.004208000E+6	+03.410900E+2	-01.220000E+1	+01.535000E+1	+02.155477E-1	+01.913306E+3	0
+05.004208000E+6	+03.411000E+2	-01.220000E+1	+01.536000E+1	+02.155477E-1	+01.914380E+3	0
+05.004208000E+6	+03.411200E+2	-01.220000E+1	+01.538000E+1	+02.155477E-1	+01.915464E+3	0
+05.004208000E+6	+03.411400E+2	-01.220000E+1	+01.540000E+1	+02.155477E-1	+01.916530E+3	0
+05.004207900E+6	+03.411500E+2	-01.230000E+1	+01.541000E+1	+02.173145E-1	+01.917613E+3	0
+05.004207900E+6	+03.411500E+2	-01.230000E+1	+01.541000E+1	+02.173145E-1	+01.918681E+3	0
+05.004207900E+6	+03.411400E+2	-01.230000E+1	+01.540000E+1	+02.173145E-1	+01.919753E+3	0
+05.004207900E+6	+03.411500E+2	-01.230000E+1	+01.541000E+1	+02.173145E-1	+01.920835E+3	0
+05.004208000E+6	+03.411800E+2	-01.220000E+1	+01.544000E+1	+02.155477E-1	+01.921903E+3	0
+05.004208000E+6	+03.412100E+2	-01.220000E+1	+01.547000E+1	+02.155477E-1	+01.922985E+3	0
+05.004208000E+6	+03.412300E+2	-01.220000E+1	+01.549000E+1	+02.155477E-1	+01.924059E+3	0
+05.004207900E+6	+03.412400E+2	-01.230000E+1	+01.550000E+1	+02.173145E-1	+01.925138E+3	0
+05.004207900E+6	+03.412300E+2	-01.230000E+1	+01.549000E+1	+02.173145E-1	+01.926208E+3	0
+05.004207900E+6	+03.412500E+2	-01.230000E+1	+01.551000E+1	+02.173145E-1	+01.927292E+3	0
+05.004207900E+6	+03.412600E+2	-01.230000E+1	+01.552000E+1	+02.173145E-1	+01.928363E+3	0
+05.004207900E+6	+03.412700E+2	-01.230000E+1	+01.553000E+1	+02.173145E-1	+01.929433E+3	0
+05.004207900E+6	+03.412800E+2	-01.230000E+1	+01.554000E+1	+02.173145E-1	+01.930501E+3	0
+05.004207800E+6	+03.412800E+2	-01.240000E+1	+01.554000E+1	+02.190813E-1	+01.931580E+3	0
+05.004207800E+6	+03.412900E+2	-01.240000E+1	+01.555000E+1	+02.190813E-1	+01.932647E+3	0
+05.004207800E+6	+03.413200E+2	-01.240000E+1	+01.558000E+1	+02.190813E-1	+01.933728E+3	0
+05.004207600E+6	+03.413400E+2	-01.260000E+1	+01.560000E+1	+02.226148E-1	+01.934809E+3	0
+05.004207500E+6	+03.413500E+2	-01.270000E+1	+01.561000E+1	+02.243816E-1	+01.935877E+3	0
+05.004207300E+6	+03.413700E+2	-01.290000E+1	+01.563000E+1	+02.279152E-1	+01.936945E+3	0
+05.004207300E+6	+03.413700E+2	-01.290000E+1	+01.563000E+1	+02.279152E-1	+01.938029E+3	0
+05.004207100E+6	+03.413600E+2	-01.310000E+1	+01.562000E+1	+02.314488E-1	+01.939110E+3	0
+05.004207100E+6	+03.413600E+2	-01.310000E+1	+01.562000E+1	+02.314488E-1	+01.940176E+3	0
+05.004207000E+6	+03.413400E+2	-01.320000E+1	+01.560000E+1	+02.332155E-1	+01.941251E+3	0
+05.004207000E+6	+03.413300E+2	-01.320000E+1	+01.559000E+1	+02.332155E-1	+01.942331E+3	0
+05.004207000E+6	+03.413300E+2	-01.320000E+1	+01.559000E+1	+02.332155E-1	+01.943399E+3	0
+05.004207100E+6	+03.413200E+2	-01.310000E+1	+01.558000E+1	+02.314488E-1	+01.944480E+3	0
+05.004207100E+6	+03.413100E+2	-01.310000E+1	+01.557000E+1	+02.314488E-1	+01.945553E+3	0
+05.004207100E+6	+03.412800E+2	-01.310000E+1	+01.554000E+1	+02.314488E-1	+01.946621E+3	0
+05.004207200E+6	+03.412500E+2	-01.300000E+1	+01.551000E+1	+02.296820E-1	+01.947702E+3	0
+05.004207300E+6	+03.412400E+2	-01.290000E+1	+01.550000E+1	+02.279152E-1	+01.948769E+3	0
+05.004207400E+6	+03.412500E+2	-01.280000E+1	+01.551000E+1	+02.261484E-1	+01.949852E+3	0
+05.004207400E+6	+03.412600E+2	-01.280000E+1	+01.552000E+1	+02.261484E-1	+01.950915E+3	0
+05.004207500E+6	+03.412900E+2	-01.270000E+1	+01.555000E+1	+02.243816E-1	+01.951994E+3	0
+05.004207500E+6	+03.413300E+2	-01.270000E+1	+01.559000E+1	+02.243816E-1	+01.953060E+3	0
+05.004207400E+6	+03.413500E+2	-01.280000E+1	+01.561000E+1	+02.261484E-1	+01.954143E+3	0
+05.004207400E+6	+03.413800E+2	-01.280000E+1	+01.564000E+1	+02.261484E-1	+01.955224E+3	0
+05.004207300E+6	+03.414100E+2	-01.290000E+1	+01.567000E+1	+02.279152E-1	+01.956302E+3	0
+05.004207300E+6	+03.414200E+2	-01.290000E+1	+01.568000E+1	+02.279152E-1	+01.957372E+3	0
+05.004207100E+6	+03.414300E+2	-01.310000E+1	+01.569000E+1	+02.314488E-1	+01.958444E+3	0
+05.004207000E+6	+03.414400E+2	-01.320000E+1	+01.570000E+1	+02.332155E-1	+01.959523E+3	0
+05.004207000E+6	+03.414400E+2	-01.320000E+1	+01.570000E+1	+02.332155E-1	+01.960594E+3	0
+05.004207000E+6	+03.414500E+2	-01.320000E+1	+01.571000E+1	+02.332155E-1	+01.961663E+3	0
+05.004206900E+6	+03.414600E+2	-01.330000E+1	+01.572000E+1	+02.349823E-1	+01.962748E+3	0
+05.004206900E+6	+03.414600E+2	-01.330000E+1	+01.572000E+1	+02.349823E-1	+01.963824E+3	0
+05.004206900E+6	+03.414600E+2	-01.330000E+1	+01.572000E+1	+02.349823E-1	+01.964894E+3	0
+05.004206800E+6	+03.414800E+2	-01.340000E+1	+01.574000E+1	+02.367491E-1	+01.965963E+3	0
+05.004206800E+6	+03.414800E+2	-01.340000E+1	+01.574000E+1	+02.367491E-1	+01.967044E+3	0
+05.004206700E+6	+03.414800E+2	-01.350000E+1	+01.574000E+1	+02.385159E-1	+01.968112E+3	0
+05.004206600E+6	+03.414800E+2	-01.360000E+1	+01.574000E+1	+02.402827E-1	+01.969181E+3	0
+05.004206600E+6	+03.414700E+2	-01.360000E+1	+01.573000E+1	+02.402827E-1	+01.970256E+3	0
+05.004206500E+6	+03.414900E+2	-01.370000E+1	+01.575000E+1	+02.420495E-1	+01.971328E+3	0
+05.004206400E+6	+03.414900E+2	-01.380000E+1	+01.575000E+1	+02.438163E-1	+01.972406E+3	0
+05.004206400E+6	+03.414900E+2	-01.380000E+1	+01.575000E+1	+02.438163E-1	+01.973479E+3	0
+05.004206400E+6	+03.415300E+2	-01.380000E+1	+01.579000E+1	+02.438163E-1	+01.974563E+3	0
+05.004206400E+6	+03.415900E+2	-01.380000E+1	+01.585000E+1	+02.438163E-1	+01.975634E+3	0
+05.004206300E+6	+03.416300E+2	-01.390000E+1	+01.589000E+1	+02.455830E-1	+01.976707E+3	0
+05.004206100E+6	+03.416500E+2	-01.410000E+1	+01.591000E+1	+02.491166E-1	+01.977778E+3	0
