;Frequency;Resistance;Delta F;Delta R;Delta Mass;Time (s);Tag
2585;5004141.3;320.43;-662.2;258.502;11.69965;2822.389;0
2586;5004141.3;320.43;-662.2;258.502;11.69965;2823.461;0
2587;5004141.3;320.43;-662.2;258.502;11.69965;2824.544;0
2588;5004141.2;320.43;-662.3;258.502;11.70141;2825.613;0
2589;5004141.3;320.43;-662.2;258.502;11.69965;2826.684;0
2590;5004141.3;320.43;-662.2;258.502;11.69965;2827.76;0
2591;5004141.3;320.43;-662.2;258.502;11.69965;2828.827;0
2592;5004141.3;320.43;-662.2;258.502;11.69965;2829.912;0
2593;5004141.2;320.43;-662.3;258.502;11.70141;2830.985;0
2594;5004141.2;320.43;-662.3;258.502;11.70141;2832.054;0
2595;5004141.1;320.43;-662.4;258.502;11.70318;2833.132;0
2596;5004141.1;320.43;-662.4;258.502;11.70318;2834.209;0
2597;5004141.0;320.43;-662.5;258.502;11.70495;2835.288;0
2598;5004141.0;320.44;-662.5;258.512;11.70495;2836.363;0
2599;5004141.0;320.45;-662.5;258.522;11.70495;2837.428;0
2600;5004140.9;320.44;-662.6;258.512;11.70671;2838.505;0
2601;5004140.8;320.44;-662.7;258.512;11.70848;2839.574;0
2602;5004140.8;320.44;-662.7;258.512;11.70848;2840.65;0
2603;5004140.8;320.44;-662.7;258.512;11.70848;2841.724;0
2604;5004140.7;320.44;-662.8;258.512;11.71025;2842.796;0
2605;5004140.6;320.44;-662.9;258.512;11.71201;2843.869;0
2606;5004140.6;320.44;-662.9;258.512;11.71201;2844.949;0
2607;5004140.4;320.44;-663.1;258.512;11.71555;2846.033;0
2608;5004140.4;320.44;-663.1;258.512;11.71555;2847.107;0
2609;5004140.4;320.44;-663.1;258.512;11.71555;2848.174;0
2610;5004140.4;320.45;-663.1;258.522;11.71555;2849.251;0
2611;5004140.4;320.46;-663.1;258.532;11.71555;2850.324;0
2612;5004140.4;320.45;-663.1;258.522;11.71555;2851.401;0
2613;5004140.4;320.45;-663.1;258.522;11.71555;2852.465;0
2614;5004140.3;320.45;-663.2;258.522;11.71731;2853.547;0
2615;5004140.3;320.45;-663.2;258.522;11.71731;2854.62;0
2616;5004140.3;320.46;-663.2;258.532;11.71731;2855.691;0
2617;5004140.3;320.48;-663.2;258.552;11.71731;2856.765;0
2618;5004140.1;320.47;-663.4;258.542;11.72085;2857.852;0
2619;5004140.1;320.48;-663.4;258.552;11.72085;2858.92;0
2620;5004140.1;320.48;-663.4;258.552;11.72085;2859.995;0
2621;5004140.0;320.47;-663.5;258.542;11.72261;2861.07;0
2622;5004140.0;320.47;-663.5;258.542;11.72261;2862.149;0
2623;5004140.0;320.47;-663.5;258.542;11.72261;2863.219;0
2624;5004140.0;320.48;-663.5;258.552;11.72261;2864.295;0
2625;5004140.0;320.48;-663.5;258.552;11.72261;2865.369;0
2626;5004139.9;320.5;-663.6;258.572;11.72438;2866.444;0
2627;5004140.0;320.48;-663.5;258.552;11.72261;2867.52;0
2628;5004139.9;320.47;-663.6;258.542;11.72438;2868.59;0
2629;5004139.9;320.48;-663.6;258.552;11.72438;2869.662;0
2630;5004140.0;320.48;-663.5;258.552;11.72261;2870.734;0
2631;5004140.0;320.48;-663.5;258.552;11.72261;2871.813;0
2632;5004140.0;320.49;-663.5;258.562;11.72261;2872.882;0
2633;5004140.0;320.49;-663.5;258.562;11.72261;2873.968;0
2634;5004139.9;320.49;-663.6;258.562;11.72438;2875.044;0
2635;5004139.9;320.5;-663.6;258.572;11.72438;2876.122;0
2636;5004139.9;320.49;-663.6;258.562;11.72438;2877.198;0
2637;5004140.0;320.49;-663.5;258.562;11.72261;2878.271;0
2638;5004139.9;320.48;-663.6;258.552;11.72438;2879.333;0
2639;5004140.0;320.49;-663.5;258.562;11.72261;2880.408;0
2640;5004139.9;320.49;-663.6;258.562;11.72438;2881.488;0
2641;5004140.0;320.5;-663.5;258.572;11.72261;2882.565;0
2642;5004140.0;320.49;-663.5;258.562;11.72261;2883.633;0
2643;5004140.0;320.48;-663.5;258.552;11.72261;2884.717;0
2644;5004140.0;320.48;-663.5;258.552;11.72261;2885.792;0
2645;5004140.0;320.48;-663.5;258.552;11.72261;2886.854;0
2646;5004140.0;320.48;-663.5;258.552;11.72261;2887.937;0
2647;5004140.0;320.48;-663.5;258.552;11.72261;2889.006;0
2648;5004140.0;320.48;-663.5;258.552;11.72261;2890.079;0
2649;5004140.0;320.48;-663.5;258.552;11.72261;2891.152;0
2650;5004139.9;320.48;-663.6;258.552;11.72438;2892.228;0
2651;5004139.9;320.48;-663.6;258.552;11.72438;2893.299;0
2652;5004139.9;320.49;-663.6;258.562;11.72438;2894.373;0
2653;5004139.9;320.49;-663.6;258.562;11.72438;2895.462;0
2654;5004140.0;320.5;-663.5;258.572;11.72261;2896.524;0
2655;5004140.0;320.5;-663.5;258.572;11.72261;2897.614;0
2656;5004140.1;320.48;-663.4;258.552;11.72085;2898.675;0
2657;5004140.1;320.48;-663.4;258.552;11.72085;2899.76;0
2658;5004140.2;320.48;-663.3;258.552;11.71908;2900.831;0
2659;5004140.3;320.47;-663.2;258.542;11.71731;2901.906;0
2660;5004140.3;320.49;-663.2;258.562;11.71731;2902.987;0
2661;5004140.4;320.48;-663.1;258.552;11.71555;2904.062;0
2662;5004140.6;320.47;-662.9;258.542;11.71201;2905.132;0
2663;5004140.6;320.47;-662.9;258.542;11.71201;2906.199;0
2664;5004140.7;320.46;-662.8;258.532;11.71025;2907.286;0
2665;5004140.7;320.48;-662.8;258.552;11.71025;2908.36;0
2666;5004140.8;320.47;-662.7;258.542;11.70848;2909.435;0
2667;5004140.8;320.47;-662.7;258.542;11.70848;2910.51;0
2668;5004141.0;320.46;-662.5;258.532;11.70495;2911.579;0
2669;5004141.1;320.45;-662.4;258.522;11.70318;2912.662;0
2670;5004141.2;320.44;-662.3;258.512;11.70141;2913.735;0
2671;5004141.3;320.44;-662.2;258.512;11.69965;2914.813;0
2672;5004141.4;320.43;-662.1;258.502;11.69788;2915.887;0
2673;5004141.5;320.42;-662.0;258.492;11.69611;2916.955;0
2674;5004141.7;320.42;-661.8;258.492;11.69258;2918.027;0
2675;5004141.8;320.41;-661.7;258.482;11.69081;2919.106;0
2676;5004141.9;320.4;-661.6;258.472;11.68905;2920.179;0
2677;5004142.1;320.38;-661.4;258.452;11.68551;2921.265;0
2678;5004142.1;320.37;-661.4;258.442;11.68551;2922.329;0
2679;5004142.3;320.35;-661.2;258.422;11.68198;2923.403;0
2680;5004142.5;320.34;-661.0;258.412;11.67845;2924.478;0
2681;5004142.8;320.32;-660.7;258.392;11.67314;2925.556;0
2682;5004143.0;320.29;-660.5;258.362;11.66961;2926.629;0
2683;5004143.1;320.27;-660.4;258.342;11.66784;2927.706;0
2684;5004143.4;320.26;-660.1;258.332;11.66254;2928.778;0
2685;5004143.5;320.22;-660.0;258.292;11.66078;2929.856;0
2686;5004143.7;320.18;-659.8;258.252;11.65724;2930.927;0
2687;5004143.8;320.14;-659.7;258.212;11.65548;2931.999;0
2688;5004143.9;320.09;-659.6;258.162;11.65371;2933.084;0
2689;5004144.0;320.06;-659.5;258.132;11.65194;2934.158;0
2690;5004144.1;320.0;-659.4;258.072;11.65018;2935.228;0
2691;5004144.1;319.96;-659.4;258.032;11.65018;2936.301;0
2692;5004144.3;319.89;-659.2;257.962;11.64664;2937.375;0
2693;5004144.1;319.82;-659.4;257.892;11.65018;2938.449;0
2694;5004144.0;319.76;-659.5;257.832;11.65194;2939.53;0
2695;5004143.8;319.7;-659.7;257.772;11.65548;2940.592;0
2696;5004143.4;319.65;-660.1;257.722;11.66254;2941.678;0
2697;5004143.1;319.62;-660.4;257.692;11.66784;2942.753;0
2698;5004142.8;319.59;-660.7;257.662;11.67314;2943.819;0
2699;5004142.3;319.59;-661.2;257.662;11.68198;2944.892;0
2700;5004141.8;319.6;-661.7;257.672;11.69081;2945.965;0
2701;5004141.1;319.63;-662.4;257.702;11.70318;2947.039;0
2702;5004140.6;319.71;-662.9;257.782;11.71201;2948.111;0
2703;5004139.8;319.76;-663.7;257.832;11.72615;2949.195;0
2704;5004139.0;319.8;-664.5;257.872;11.74028;2950.267;0
2705;5004138.0;319.84;-665.5;257.912;11.75795;2951.337;0
2706;5004137.0;319.89;-666.5;257.962;11.77562;2952.417;0
2707;5004135.8;319.98;-667.7;258.052;11.79682;2953.48;0
2708;5004134.4;320.11;-669.1;258.182;11.82155;2954.557;0
2709;5004131.6;320.28;-671.9;258.352;11.87102;2955.629;0
2710;5004130.6;320.47;-672.9;258.542;11.88869;2956.699;0
2711;5004129.6;320.63;-673.9;258.702;11.90636;2957.781;0
2712;5004128.8;320.76;-674.7;258.832;11.92049;2958.855;0
2713;5004128.2;320.86;-675.3;258.932;11.9311;2959.93;0
2714;5004127.8;320.93;-675.7;259.002;11.93816;2961.0;0
2715;5004127.4;320.97;-676.1;259.042;11.94523;2962.072;0
2716;5004127.0;321.0;-676.5;259.072;11.9523;2963.144;0
2717;5004126.8;321.0;-676.7;259.072;11.95583;2964.218;0
2718;5004126.4;321.01;-677.1;259.082;11.9629;2965.293;0
2719;5004126.2;321.0;-677.3;259.072;11.96643;2966.374;0
2720;5004125.9;321.0;-677.6;259.072;11.97173;2967.447;0
2721;5004125.7;321.0;-677.8;259.072;11.97527;2968.52;0
2722;5004125.4;321.02;-678.1;259.092;11.98057;2969.59;0
2723;5004124.8;321.04;-678.7;259.112;11.99117;2970.677;0
2724;5004124.4;321.07;-679.1;259.142;11.99823;2971.751;0
2725;5004124.1;321.12;-679.4;259.192;12.00353;2972.825;0
2726;5004123.8;321.18;-679.7;259.252;12.00883;2973.899;0
2727;5004123.5;321.25;-680.0;259.322;12.01413;2974.969;0
2728;5004123.1;321.33;-680.4;259.402;12.0212;2976.045;0
2729;5004122.9;321.43;-680.6;259.502;12.02473;2977.119;0
2730;5004122.7;321.51;-680.8;259.582;12.02827;2978.193;0
2731;5004122.6;321.57;-680.9;259.642;12.03004;2979.259;0
2732;5004122.6;321.61;-680.9;259.682;12.03004;2980.334;0
2733;5004122.8;321.62;-680.7;259.692;12.0265;2981.409;0
2734;5004123.0;321.61;-680.5;259.682;12.02297;2982.496;0
2735;5004123.3;321.59;-680.2;259.662;12.01767;2983.559;0
2736;5004123.9;321.57;-679.6;259.642;12.00707;2984.635;0
2737;5004124.1;321.54;-679.4;259.612;12.00353;2985.708;0
2738;5004124.4;321.52;-679.1;259.592;11.99823;2986.782;0
2739;5004124.6;321.5;-678.9;259.572;11.9947;2987.866;0
2740;5004124.8;321.49;-678.7;259.562;11.99117;2988.938;0
2741;5004124.9;321.49;-678.6;259.562;11.9894;2990.007;0
2742;5004125.0;321.47;-678.5;259.542;11.98763;2991.084;0
2743;5004125.1;321.45;-678.4;259.522;11.98587;2992.158;0
2744;5004125.2;321.43;-678.3;259.502;11.9841;2993.232;0
2745;5004125.3;321.44;-678.2;259.512;11.98233;2994.304;0
2746;5004125.3;321.45;-678.2;259.522;11.98233;2995.378;0
2747;5004125.3;321.47;-678.2;259.542;11.98233;2996.456;0
2748;5004125.3;321.49;-678.2;259.562;11.98233;2997.528;0
2749;5004125.3;321.51;-678.2;259.582;11.98233;2998.601;0
2750;5004125.1;321.53;-678.4;259.602;11.98587;2999.678;0
2751;5004125.3;321.55;-678.2;259.622;11.98233;3000.75;0
2752;5004125.0;321.56;-678.5;259.632;11.98763;3001.844;0
2753;5004125.0;321.6;-678.5;259.672;11.98763;3002.911;0
2754;5004124.9;321.65;-678.6;259.722;11.9894;3003.988;0
2755;5004124.6;321.7;-678.9;259.772;11.9947;3005.065;0
2756;5004124.4;321.76;-679.1;259.832;11.99823;3006.128;0
2757;5004124.3;321.81;-679.2;259.882;12.0;3007.212;0
2758;5004124.1;321.86;-679.4;259.932;12.00353;3008.287;0
2759;5004124.0;321.91;-679.5;259.982;12.0053;3009.349;0
2760;5004123.8;321.96;-679.7;260.032;12.00883;3010.432;0
2761;5004123.6;322.01;-679.9;260.082;12.01237;3011.506;0
2762;5004123.4;322.06;-680.1;260.132;12.0159;3012.577;0
2763;5004123.0;322.11;-680.5;260.182;12.02297;3013.665;0
2764;5004122.9;322.15;-680.6;260.222;12.02473;3014.739;0
2765;5004122.6;322.19;-680.9;260.262;12.03004;3015.809;0
2766;5004122.4;322.22;-681.1;260.292;12.03357;3016.882;0
2767;5004122.3;322.25;-681.2;260.322;12.03534;3017.957;0
2768;5004122.1;322.29;-681.4;260.362;12.03887;3019.025;0
2769;5004121.9;322.32;-681.6;260.392;12.0424;3020.103;0
2770;5004121.8;322.36;-681.7;260.432;12.04417;3021.177;0
2771;5004121.6;322.4;-681.9;260.472;12.0477;3022.264;0
2772;5004121.3;322.44;-682.2;260.512;12.053;3023.33;0
2773;5004121.1;322.46;-682.4;260.532;12.05654;3024.409;0
2774;5004121.1;322.5;-682.4;260.572;12.05654;3025.485;0
2775;5004121.0;322.53;-682.5;260.602;12.0583;3026.557;0
2776;5004120.9;322.56;-682.6;260.632;12.06007;3027.629;0
2777;5004120.7;322.57;-682.8;260.642;12.0636;3028.708;0
2778;5004120.5;322.61;-683.0;260.682;12.06714;3029.78;0
2779;5004120.4;322.62;-683.1;260.692;12.0689;3030.863;0
2780;5004120.4;322.64;-683.1;260.712;12.0689;3031.941;0
2781;5004120.3;322.66;-683.2;260.732;12.07067;3033.003;0
2782;5004120.3;322.66;-683.2;260.732;12.07067;3034.091;0
2783;5004120.3;322.67;-683.2;260.742;12.07067;3035.162;0
2784;5004120.1;322.69;-683.4;260.762;12.0742;3036.237;0
2785;5004120.1;322.71;-683.4;260.782;12.0742;3037.312;0
2786;5004120.0;322.72;-683.5;260.792;12.07597;3038.382;0
2787;5004120.0;322.74;-683.5;260.812;12.07597;3039.458;0
2788;5004119.9;322.75;-683.6;260.822;12.07774;3040.539;0
2789;5004119.9;322.76;-683.6;260.832;12.07774;3041.603;0
2790;5004119.7;322.78;-683.8;260.852;12.08127;3042.684;0
2791;5004119.7;322.78;-683.8;260.852;12.08127;3043.755;0
2792;5004119.7;322.78;-683.8;260.852;12.08127;3044.835;0
2793;5004119.8;322.79;-683.7;260.862;12.07951;3045.912;0
2794;5004119.7;322.79;-683.8;260.862;12.08127;3046.984;0
2795;5004119.7;322.8;-683.8;260.872;12.08127;3048.058;0
2796;5004119.6;322.82;-683.9;260.892;12.08304;3049.132;0
2797;5004119.4;322.82;-684.1;260.892;12.08657;3050.214;0
2798;5004119.4;322.84;-684.1;260.912;12.08657;3051.288;0
2799;5004119.2;322.85;-684.3;260.922;12.09011;3052.367;0
2800;5004119.1;322.87;-684.4;260.942;12.09187;3053.44;0
2801;5004119.0;322.89;-684.5;260.962;12.09364;3054.522;0
2802;5004118.9;322.92;-684.6;260.992;12.09541;3055.587;0
2803;5004118.8;322.93;-684.7;261.002;12.09717;3056.662;0
2804;5004118.6;322.96;-684.9;261.032;12.10071;3057.739;0
2805;5004118.4;322.98;-685.1;261.052;12.10424;3058.818;0
2806;5004118.3;322.99;-685.2;261.062;12.10601;3059.892;0
2807;5004118.1;323.03;-685.4;261.102;12.10954;3060.972;0
2808;5004118.0;323.04;-685.5;261.112;12.11131;3062.045;0
2809;5004117.9;323.03;-685.6;261.102;12.11307;3063.124;0
2810;5004117.9;323.05;-685.6;261.122;12.11307;3064.196;0
2811;5004117.8;323.06;-685.7;261.132;12.11484;3065.262;0
2812;5004117.6;323.09;-685.9;261.162;12.11837;3066.338;0
2813;5004117.4;323.1;-686.1;261.172;12.12191;3067.417;0
2814;5004117.4;323.12;-686.1;261.192;12.12191;3068.491;0
2815;5004117.2;323.16;-686.3;261.232;12.12544;3069.565;0
2816;5004117.1;323.17;-686.4;261.242;12.12721;3070.639;0
2817;5004116.9;323.2;-686.6;261.272;12.13074;3071.712;0
2818;5004116.8;323.21;-686.7;261.282;12.13251;3072.792;0
2819;5004116.8;323.22;-686.7;261.292;12.13251;3073.867;0
2820;5004116.6;323.24;-686.9;261.312;12.13604;3074.939;0
2821;5004116.5;323.24;-687.0;261.312;12.13781;3076.019;0
2822;5004116.5;323.23;-687.0;261.302;12.13781;3077.089;0
2823;5004116.6;323.22;-686.9;261.292;12.13604;3078.158;0
2824;5004116.4;323.23;-687.1;261.302;12.13958;3079.236;0
2825;5004116.4;323.24;-687.1;261.312;12.13958;3080.313;0
2826;5004116.3;323.25;-687.2;261.322;12.14134;3081.389;0
2827;5004116.3;323.24;-687.2;261.312;12.14134;3082.463;0
2828;5004116.3;323.24;-687.2;261.312;12.14134;3083.538;0
2829;5004116.2;323.26;-687.3;261.332;12.14311;3084.611;0
2830;5004116.1;323.27;-687.4;261.342;12.14488;3085.685;0
2831;5004116.0;323.29;-687.5;261.362;12.14664;3086.758;0
2832;5004116.0;323.3;-687.5;261.372;12.14664;3087.833;0
2833;5004116.0;323.29;-687.5;261.362;12.14664;3088.908;0
2834;5004116.0;323.3;-687.5;261.372;12.14664;3089.974;0
2835;5004116.0;323.3;-687.5;261.372;12.14664;3091.062;0
2836;5004116.0;323.29;-687.5;261.362;12.14664;3092.128;0
2837;5004116.0;323.27;-687.5;261.342;12.14664;3093.204;0
2838;5004116.0;323.25;-687.5;261.322;12.14664;3094.277;0
2839;5004116.0;323.24;-687.5;261.312;12.14664;3095.348;0
2840;5004116.0;323.23;-687.5;261.302;12.14664;3096.433;0
2841;5004116.0;323.21;-687.5;261.282;12.14664;3097.506;0
2842;5004116.1;323.22;-687.4;261.292;12.14488;3098.58;0
2843;5004116.0;323.23;-687.5;261.302;12.14664;3099.655;0
2844;5004116.0;323.21;-687.5;261.282;12.14664;3100.731;0
2845;5004116.0;323.22;-687.5;261.292;12.14664;3101.801;0
2846;5004116.1;323.21;-687.4;261.282;12.14488;3102.878;0
2847;5004116.1;323.21;-687.4;261.282;12.14488;3103.952;0
2848;5004116.1;323.2;-687.4;261.272;12.14488;3105.029;0
2849;5004116.1;323.19;-687.4;261.262;12.14488;3106.105;0
2850;5004116.1;323.17;-687.4;261.242;12.14488;3107.172;0
2851;5004116.2;323.18;-687.3;261.252;12.14311;3108.253;0
2852;5004116.2;323.16;-687.3;261.232;12.14311;3109.316;0
2853;5004116.3;323.15;-687.2;261.222;12.14134;3110.389;0
2854;5004116.2;323.15;-687.3;261.222;12.14311;3111.462;0
2855;5004116.3;323.17;-687.2;261.242;12.14134;3112.548;0
2856;5004116.1;323.18;-687.4;261.252;12.14488;3113.613;0
2857;5004116.1;323.19;-687.4;261.262;12.14488;3114.696;0
2858;5004116.0;323.21;-687.5;261.282;12.14664;3115.76;0
2859;5004115.9;323.26;-687.6;261.332;12.14841;3116.842;0
2860;5004115.8;323.28;-687.7;261.352;12.15018;3117.919;0
2861;5004115.8;323.3;-687.7;261.372;12.15018;3118.995;0
2862;5004115.6;323.33;-687.9;261.402;12.15371;3120.07;0
2863;5004115.6;323.35;-687.9;261.422;12.15371;3121.142;0
2864;5004115.4;323.39;-688.1;261.462;12.15724;3122.217;0
2865;5004115.3;323.46;-688.2;261.532;12.15901;3123.285;0
2866;5004115.0;323.5;-688.5;261.572;12.16431;3124.356;0
2867;5004114.9;323.52;-688.6;261.592;12.16608;3125.442;0
2868;5004114.8;323.54;-688.7;261.612;12.16784;3126.518;0
2869;5004114.6;323.58;-688.9;261.652;12.17138;3127.587;0
2870;5004114.6;323.62;-688.9;261.692;12.17138;3128.663;0
2871;5004114.4;323.66;-689.1;261.732;12.17491;3129.736;0
2872;5004114.1;323.7;-689.4;261.772;12.18021;3130.813;0
2873;5004114.0;323.75;-689.5;261.822;12.18198;3131.886;0
2874;5004113.8;323.8;-689.7;261.872;12.18551;3132.961;0
2875;5004113.7;323.84;-689.8;261.912;12.18728;3134.034;0
2876;5004113.5;323.88;-690.0;261.952;12.19081;3135.107;0
2877;5004113.3;323.93;-690.2;262.002;12.19435;3136.18;0
2878;5004113.3;323.99;-690.2;262.062;12.19435;3137.248;0
2879;5004113.0;324.07;-690.5;262.142;12.19965;3138.321;0
2880;5004112.9;324.13;-690.6;262.202;12.20141;3139.397;0
2881;5004112.7;324.2;-690.8;262.272;12.20495;3140.476;0
2882;5004112.4;324.27;-691.1;262.342;12.21025;3141.553;0
2883;5004112.1;324.31;-691.4;262.382;12.21555;3142.615;0
2884;5004112.0;324.38;-691.5;262.452;12.21731;3143.688;0
2885;5004111.9;324.47;-691.6;262.542;12.21908;3144.768;0
2886;5004111.3;324.55;-692.2;262.622;12.22968;3145.84;0
2887;5004111.1;324.62;-692.4;262.692;12.23322;3146.917;0
2888;5004110.8;324.73;-692.7;262.802;12.23852;3147.992;0
2889;5004110.4;324.85;-693.1;262.922;12.24558;3149.066;0
2890;5004110.3;324.92;-693.2;262.992;12.24735;3150.153;0
2891;5004110.1;325.02;-693.4;263.092;12.25088;3151.22;0
2892;5004109.8;325.11;-693.7;263.182;12.25618;3152.294;0
2893;5004109.6;325.22;-693.9;263.292;12.25972;3153.37;0
2894;5004109.3;325.31;-694.2;263.382;12.26502;3154.444;0
2895;5004109.3;325.42;-694.2;263.492;12.26502;3155.512;0
2896;5004109.0;325.5;-694.5;263.572;12.27032;3156.596;0
2897;5004108.9;325.59;-694.6;263.662;12.27208;3157.673;0
2898;5004108.8;325.67;-694.7;263.742;12.27385;3158.741;0
2899;5004108.3;325.75;-695.2;263.822;12.28269;3159.82;0
2900;5004108.3;325.83;-695.2;263.902;12.28269;3160.887;0
2901;5004108.1;325.9;-695.4;263.972;12.28622;3161.97;0
2902;5004108.0;325.96;-695.5;264.032;12.28799;3163.039;0
2903;5004108.0;326.0;-695.5;264.072;12.28799;3164.117;0
2904;5004107.9;326.04;-695.6;264.112;12.28975;3165.193;0
2905;5004107.9;326.11;-695.6;264.182;12.28975;3166.259;0
2906;5004107.8;326.15;-695.7;264.222;12.29152;3167.333;0
2907;5004107.6;326.21;-695.9;264.282;12.29505;3168.41;0
2908;5004107.5;326.25;-696.0;264.322;12.29682;3169.495;0
2909;5004107.5;326.26;-696.0;264.332;12.29682;3170.559;0
2910;5004107.6;326.25;-695.9;264.322;12.29505;3171.638;0
2911;5004107.6;326.28;-695.9;264.352;12.29505;3172.717;0
2912;5004107.5;326.31;-696.0;264.382;12.29682;3173.783;0
2913;5004107.5;326.33;-696.0;264.402;12.29682;3174.86;0
2914;5004107.6;326.32;-695.9;264.392;12.29505;3175.93;0
2915;5004107.6;326.34;-695.9;264.412;12.29505;3177.017;0
2916;5004107.4;326.33;-696.1;264.402;12.29859;3178.089;0
2917;5004107.6;326.31;-695.9;264.382;12.29505;3179.166;0
2918;5004107.6;326.33;-695.9;264.402;12.29505;3180.231;0
2919;5004107.6;326.31;-695.9;264.382;12.29505;3181.305;0
2920;5004107.7;326.32;-695.8;264.392;12.29329;3182.382;0
2921;5004107.7;326.3;-695.8;264.372;12.29329;3183.454;0
2922;5004107.9;326.28;-695.6;264.352;12.28975;3184.53;0
2923;5004107.9;326.26;-695.6;264.332;12.28975;3185.599;0
2924;5004108.0;326.24;-695.5;264.312;12.28799;3186.678;0
2925;5004108.0;326.25;-695.5;264.322;12.28799;3187.752;0
2926;5004108.1;326.24;-695.4;264.312;12.28622;3188.825;0
2927;5004108.3;326.24;-695.2;264.312;12.28269;3189.9;0
2928;5004108.3;326.26;-695.2;264.332;12.28269;3190.985;0
2929;5004108.4;326.25;-695.1;264.322;12.28092;3192.048;0
2930;5004108.6;326.24;-694.9;264.312;12.27739;3193.122;0
2931;5004108.6;326.18;-694.9;264.252;12.27739;3194.197;0
2932;5004108.8;326.14;-694.7;264.212;12.27385;3195.273;0
2933;5004108.9;326.1;-694.6;264.172;12.27208;3196.35;0
2934;5004109.0;326.08;-694.5;264.152;12.27032;3197.464;0
2935;5004109.1;326.06;-694.4;264.132;12.26855;3198.499;0
2936;5004109.1;326.05;-694.4;264.122;12.26855;3199.571;0
2937;5004109.3;326.02;-694.2;264.092;12.26502;3200.649;0
2938;5004109.3;326.01;-694.2;264.082;12.26502;3201.721;0
2939;5004109.3;326.0;-694.2;264.072;12.26502;3202.797;0
2940;5004109.3;325.98;-694.2;264.052;12.26502;3203.866;0
2941;5004109.4;325.96;-694.1;264.032;12.26325;3204.944;0
2942;5004109.6;325.92;-693.9;263.992;12.25972;3206.024;0
2943;5004109.5;325.9;-694.0;263.972;12.26148;3207.1;0
2944;5004109.6;325.87;-693.9;263.942;12.25972;3208.175;0
2945;5004109.8;325.81;-693.7;263.882;12.25618;3209.238;0
2946;5004109.9;325.75;-693.6;263.822;12.25442;3210.329;0
2947;5004110.0;325.69;-693.5;263.762;12.25265;3211.395;0
2948;5004110.1;325.63;-693.4;263.702;12.25088;3212.472;0
2949;5004110.4;325.59;-693.1;263.662;12.24558;3213.555;0
2950;5004110.5;325.54;-693.0;263.612;12.24382;3214.618;0
2951;5004110.6;325.51;-692.9;263.582;12.24205;3215.697;0
2952;5004110.8;325.45;-692.7;263.522;12.23852;3216.778;0
2953;5004111.0;325.4;-692.5;263.472;12.23498;3217.849;0
2954;5004111.5;325.34;-692.0;263.412;12.22615;3218.927;0
2955;5004111.8;325.27;-691.7;263.342;12.22085;3219.993;0
2956;5004112.0;325.21;-691.5;263.282;12.21731;3221.07;0
2957;5004112.3;325.13;-691.2;263.202;12.21201;3222.15;0
2958;5004112.6;325.08;-690.9;263.152;12.20671;3223.214;0
2959;5004112.8;324.98;-690.7;263.052;12.20318;3224.289;0
2960;5004113.1;324.9;-690.4;262.972;12.19788;3225.377;0
2961;5004113.4;324.83;-690.1;262.902;12.19258;3226.444;0
2962;5004113.6;324.78;-689.9;262.852;12.18905;3227.52;0
2963;5004113.9;324.72;-689.6;262.792;12.18375;3228.594;0
2964;5004114.1;324.62;-689.4;262.692;12.18021;3229.667;0
2965;5004114.6;324.53;-688.9;262.602;12.17138;3230.743;0
2966;5004114.9;324.43;-688.6;262.502;12.16608;3231.811;0
2967;5004115.5;324.35;-688.0;262.422;12.15548;3232.885;0
2968;5004115.8;324.29;-687.7;262.362;12.15018;3233.96;0
2969;5004115.8;324.24;-687.7;262.312;12.15018;3235.038;0
2970;5004116.0;324.18;-687.5;262.252;12.14664;3236.117;0
2971;5004116.2;324.14;-687.3;262.212;12.14311;3237.192;0
2972;5004116.4;324.09;-687.1;262.162;12.13958;3238.253;0
2973;5004116.6;324.06;-686.9;262.132;12.13604;3239.336;0
2974;5004116.8;324.02;-686.7;262.092;12.13251;3240.403;0
2975;5004116.8;323.98;-686.7;262.052;12.13251;3241.48;0
2976;5004116.9;323.97;-686.6;262.042;12.13074;3242.561;0
2977;5004116.9;323.95;-686.6;262.022;12.13074;3243.632;0
2978;5004117.0;323.95;-686.5;262.022;12.12898;3244.708;0
2979;5004117.0;323.91;-686.5;261.982;12.12898;3245.787;0
2980;5004117.1;323.89;-686.4;261.962;12.12721;3246.852;0
2981;5004117.1;323.87;-686.4;261.942;12.12721;3247.929;0
2982;5004117.2;323.86;-686.3;261.932;12.12544;3249.007;0
2983;5004117.1;323.87;-686.4;261.942;12.12721;3250.083;0
2984;5004117.2;323.85;-686.3;261.922;12.12544;3251.15;0
2985;5004117.3;323.83;-686.2;261.902;12.12367;3252.226;0
2986;5004117.4;323.82;-686.1;261.892;12.12191;3253.29;0
2987;5004117.4;323.78;-686.1;261.852;12.12191;3254.38;0
2988;5004117.6;323.75;-685.9;261.822;12.11837;3255.448;0
2989;5004117.8;323.73;-685.7;261.802;12.11484;3256.522;0
2990;5004117.8;323.72;-685.7;261.792;12.11484;3257.622;0
2991;5004117.9;323.7;-685.6;261.772;12.11307;3258.676;0
2992;5004118.0;323.69;-685.5;261.762;12.11131;3259.753;0
2993;5004118.0;323.66;-685.5;261.732;12.11131;3260.829;0
2994;5004118.1;323.66;-685.4;261.732;12.10954;3261.902;0
